Point ID,arc_length,Points_0,Points_1,Points_2,Points_Magnitude,Result,tke,u,v,v_mag,vtkValidPointMask,w
0,0,270.9,105.35,0.003,290.664,0.847274,0.911554,0.920072,5.8206e-05,0.920072,1,-1.42266e-06
1,0.224997,270.9,105.35,0.227997,290.664,0.146571,0.906962,5.31015,0.000773014,5.31015,1,0.00124238
2,0.449994,270.9,105.35,0.452994,290.664,0.128215,0.88927,6.0096,0.00116055,6.0096,1,0.00280593
3,0.674991,270.9,105.35,0.677991,290.665,0.118407,0.869411,6.42979,0.00147844,6.42979,1,0.00442929
4,0.899988,270.9,105.35,0.902988,290.665,0.112076,0.849549,6.71583,0.00174265,6.71583,1,0.00603874
5,1.12498,270.9,105.35,1.12799,290.666,0.107563,0.831843,6.92702,0.0019615,6.92703,1,0.00757588
6,1.34998,270.9,105.35,1.35298,290.667,0.103921,0.816398,7.10196,0.0021506,7.10197,1,0.00903586
7,1.57498,270.9,105.35,1.57798,290.668,0.100962,0.802785,7.2483,0.00231592,7.24831,1,0.0104343
8,1.79998,270.9,105.35,1.80298,290.669,0.0986748,0.792062,7.36648,0.00245132,7.36649,1,0.0117337
9,2.02497,270.9,105.35,2.02797,290.671,0.0967875,0.783022,7.46772,0.00256884,7.46773,1,0.0129763
10,2.24997,270.9,105.35,2.25297,290.673,0.0949505,0.774219,7.56658,0.00268312,7.56659,1,0.0142092
11,2.47497,270.9,105.35,2.47797,290.674,0.0938221,0.769245,7.63478,0.00275791,7.6348,1,0.0152845
12,2.69996,270.9,105.35,2.70296,290.676,0.0926868,0.764192,7.70309,0.00283302,7.70311,1,0.0163644
13,2.92496,270.9,105.35,2.92796,290.679,0.0915468,0.759085,7.77147,0.00290837,7.77149,1,0.0174475
14,3.14996,270.9,105.35,3.15296,290.681,0.090746,0.756022,7.82415,0.00296114,7.82417,1,0.0184984
15,3.37495,270.9,105.35,3.37795,290.683,0.0901199,0.754013,7.86874,0.00300228,7.86876,1,0.0195328
16,3.59995,270.9,105.35,3.60295,290.686,0.0894896,0.751948,7.91338,0.00304329,7.9134,1,0.0205725
17,3.82495,270.9,105.35,3.82795,290.689,0.0888574,0.749857,7.95804,0.00308425,7.95807,1,0.0216147
18,4.04995,270.9,105.35,4.05295,290.692,0.0882533,0.747961,8.00135,0.00312304,8.00138,1,0.0226471
19,4.27494,270.9,105.35,4.27794,290.695,0.0879776,0.74833,8.02883,0.00313668,8.02886,1,0.0235641
20,4.49994,270.9,105.35,4.50294,290.699,0.0877019,0.7487,8.05631,0.00315031,8.05635,1,0.0244811
21,4.72494,270.9,105.35,4.72794,290.702,0.0874256,0.749058,8.08379,0.0031642,8.08383,1,0.0253986
22,4.94993,270.9,105.35,4.95293,290.706,0.0871483,0.749402,8.11129,0.00317845,8.11133,1,0.0263169
23,5.17493,270.9,105.35,5.17793,290.71,0.086871,0.749746,8.13878,0.0031927,8.13882,1,0.0272351
24,5.39993,270.9,105.35,5.40293,290.714,0.0865937,0.75009,8.16627,0.00320695,8.16632,1,0.0281534
25,5.62493,270.9,105.35,5.62792,290.718,0.0865969,0.752969,8.18144,0.00320229,8.18149,1,0.0293603
26,5.84992,270.9,105.35,5.85292,290.723,0.0866192,0.756023,8.19576,0.00319632,8.19582,1,0.0305869
27,6.07492,270.9,105.35,6.07792,290.727,0.0866415,0.759076,8.21008,0.00319036,8.21014,1,0.0318135
28,6.29992,270.9,105.35,6.30292,290.732,0.0866639,0.762125,8.22439,0.00318454,8.22446,1,0.0330423
29,6.52491,270.9,105.35,6.52791,290.737,0.0866864,0.765168,8.23868,0.00317896,8.23875,1,0.0342748
30,6.74991,270.9,105.35,6.75291,290.742,0.0867089,0.76821,8.25297,0.00317339,8.25305,1,0.0355073
31,6.97491,270.9,105.35,6.97791,290.748,0.0867314,0.771253,8.26726,0.00316781,8.26734,1,0.0367397
32,7.1999,270.9,105.35,7.2029,290.753,0.0867538,0.774296,8.28155,0.00316223,8.28164,1,0.0379722
33,7.4249,270.9,105.35,7.4279,290.759,0.0870381,0.780616,8.28736,0.00313781,8.28745,1,0.0390468
34,7.6499,270.9,105.35,7.6529,290.764,0.087436,0.788358,8.28949,0.00310522,8.28958,1,0.0400529
35,7.8749,270.9,105.35,7.87789,290.771,0.0878339,0.796101,8.29161,0.00307263,8.29172,1,0.041059
36,8.09989,270.9,105.35,8.10289,290.777,0.0882318,0.803843,8.29374,0.00304003,8.29385,1,0.0420651
37,8.32489,270.9,105.35,8.32789,290.783,0.0886297,0.811585,8.29587,0.00300744,8.29599,1,0.0430712
38,8.54989,270.9,105.35,8.55289,290.79,0.0890312,0.819365,8.29793,0.00297493,8.29805,1,0.0440686
39,8.77488,270.9,105.35,8.77788,290.796,0.0894331,0.827148,8.29998,0.00294244,8.30011,1,0.0450651
40,8.99988,270.9,105.35,9.00288,290.803,0.089835,0.834931,8.30203,0.00290994,8.30216,1,0.0460617
41,9.22488,270.9,105.35,9.22788,290.81,0.0902369,0.842714,8.30408,0.00287744,8.30422,1,0.0470582
42,9.44987,270.9,105.35,9.45287,290.817,0.0906387,0.850498,8.30614,0.00284494,8.30628,1,0.0480547
43,9.67487,270.9,105.35,9.67787,290.825,0.0910406,0.858281,8.30819,0.00281244,8.30833,1,0.0490512
44,9.89987,270.9,105.35,9.90287,290.832,0.0919294,0.873818,8.2997,0.00277175,8.29985,1,0.0507652
45,10.1249,270.9,105.35,10.1279,290.84,0.0930811,0.893542,8.28551,0.00272664,8.28569,1,0.0528667
46,10.3499,270.9,105.35,10.3529,290.848,0.0942328,0.913267,8.27132,0.00268152,8.27152,1,0.0549681
47,10.5749,270.9,105.35,10.5779,290.856,0.0953845,0.932992,8.25714,0.00263641,8.25735,1,0.0570696
48,10.7999,270.9,105.35,10.8029,290.864,0.0965362,0.952716,8.24295,0.0025913,8.24318,1,0.0591711
49,11.0249,270.9,105.35,11.0279,290.873,0.097688,0.972441,8.22877,0.00254618,8.22901,1,0.0612725
50,11.2498,270.9,105.35,11.2528,290.882,0.098842,0.992201,8.21457,0.00250119,8.21483,1,0.0633709
51,11.4748,270.9,105.35,11.4778,290.89,0.100004,1.01208,8.20032,0.0024566,8.2006,1,0.065459
52,11.6998,270.9,105.35,11.7028,290.899,0.101166,1.03197,8.18608,0.00241201,8.18637,1,0.0675471
53,11.9248,270.9,105.35,11.9278,290.908,0.102328,1.05185,8.17183,0.00236743,8.17214,1,0.0696352
54,12.1498,270.9,105.35,12.1528,290.918,0.10349,1.07173,8.15759,0.00232284,8.15792,1,0.0717233
55,12.3748,270.9,105.35,12.3778,290.927,0.104652,1.09161,8.14334,0.00227825,8.14369,1,0.0738114
56,12.5998,270.9,105.35,12.6028,290.937,0.105814,1.11149,8.1291,0.00223366,8.12946,1,0.0758995
57,12.8248,270.9,105.35,12.8278,290.947,0.106975,1.13137,8.11485,0.00218907,8.11523,1,0.0779876
58,13.0498,270.9,105.35,13.0528,290.957,0.108137,1.15126,8.10061,0.00214448,8.101,1,0.0800757
59,13.2748,270.9,105.35,13.2778,290.967,0.110777,1.19574,8.05777,0.0020219,8.05819,1,0.0819847
60,13.4998,270.9,105.35,13.5028,290.977,0.113712,1.24515,8.00921,0.00188369,8.00965,1,0.0838579
61,13.7248,270.9,105.35,13.7278,290.988,0.116647,1.29456,7.96064,0.00174547,7.96111,1,0.0857311
62,13.9498,270.9,105.35,13.9528,290.998,0.119582,1.34397,7.91208,0.00160726,7.91257,1,0.0876043
63,14.1748,270.9,105.35,14.1778,291.009,0.122506,1.39315,7.86375,0.00147084,7.86427,1,0.08944
64,14.3998,270.9,105.35,14.4028,291.02,0.125428,1.44225,7.81548,0.00133489,7.81602,1,0.091266
65,14.6248,270.9,105.35,14.6278,291.032,0.128349,1.49136,7.76721,0.00119893,7.76777,1,0.093092
66,14.8498,270.9,105.35,14.8528,291.043,0.13127,1.54047,7.71894,0.00106297,7.71953,1,0.094918
67,15.0748,270.9,105.35,15.0778,291.055,0.134191,1.58958,7.67067,0.000927018,7.67128,1,0.096744
68,15.2998,270.9,105.35,15.3028,291.066,0.13758,1.64948,7.62099,0.000800637,7.62163,1,0.0985763
69,15.5248,270.9,105.35,15.5278,291.078,0.141414,1.71966,7.56997,0.000683367,7.57064,1,0.100415
70,15.7498,270.9,105.35,15.7528,291.09,0.145233,1.78948,7.51918,0.000567016,7.51987,1,0.102219
71,15.9748,270.9,105.35,15.9778,291.103,0.149046,1.85915,7.46848,0.000451047,7.46921,1,0.10401
72,16.1998,270.9,105.35,16.2028,291.115,0.152644,1.92333,7.41825,0.000343707,7.41901,1,0.105953
73,16.4248,270.9,105.35,16.4278,291.128,0.155835,1.97711,7.36889,0.000252698,7.36969,1,0.108183
74,16.6498,270.9,105.35,16.6528,291.14,0.159026,2.03088,7.31953,0.000161689,7.32037,1,0.110414
75,16.8748,270.9,105.35,16.8778,291.153,0.162197,2.08428,7.27049,7.12233e-05,7.27137,1,0.112607
76,17.0998,270.9,105.35,17.1028,291.167,0.165344,2.13724,7.22181,-1.85966e-05,7.22273,1,0.114756
77,17.3248,270.9,105.35,17.3278,291.18,0.168491,2.19019,7.17313,-0.000108416,7.17409,1,0.116905
78,17.5498,270.9,105.35,17.5528,291.193,0.171638,2.24314,7.12446,-0.000198237,7.12545,1,0.119054
79,17.7748,270.9,105.35,17.7778,291.207,0.174494,2.28644,7.07643,-0.000278776,7.07745,1,0.120562
80,17.9998,270.9,105.35,18.0028,291.221,0.177213,2.32517,7.0287,-0.000354926,7.02976,1,0.121766
81,18.2248,270.9,105.35,18.2278,291.235,0.179932,2.36391,6.98097,-0.000431076,6.98206,1,0.122971
82,18.4498,270.9,105.35,18.4528,291.249,0.182613,2.40216,6.93398,-0.000506148,6.93509,1,0.124151
83,18.6748,270.9,105.35,18.6778,291.263,0.185283,2.44028,6.88717,-0.000580934,6.88832,1,0.125323
84,18.8997,270.9,105.35,18.9027,291.278,0.187954,2.4784,6.84037,-0.000655719,6.84154,1,0.126496
85,19.1247,270.9,105.35,19.1277,291.292,0.190617,2.51627,6.79357,-0.000730502,6.79477,1,0.127662
86,19.3497,270.9,105.35,19.3527,291.307,0.192682,2.53409,6.74713,-0.00080507,6.74835,1,0.128286
87,19.5747,270.9,105.35,19.5777,291.322,0.194748,2.5519,6.70069,-0.000879639,6.70193,1,0.128909
88,19.7997,270.9,105.35,19.8027,291.338,0.19681,2.56974,6.65438,-0.000954017,6.65564,1,0.129531
89,20.0247,270.9,105.35,20.0277,291.353,0.198846,2.58772,6.60894,-0.00102704,6.61023,1,0.130149
90,20.2497,270.9,105.35,20.2527,291.368,0.200881,2.6057,6.56351,-0.00110006,6.56482,1,0.130768
