Point ID,arc_length,Points_0,Points_1,Points_2,Points_Magnitude,Result,tke,u,v,v_mag,vtkValidPointMask,w
0,0,-149,-255.425,35,297.772,nan,nan,nan,nan,nan,0,nan
1,0.510849,-149,-254.914,35,297.334,0.0997874,1.49903,10.0181,-3.47545e-06,10.0181,1,-0.000101833
2,1.0217,-149,-254.403,35,296.896,0.0997874,1.49903,10.0181,-7.08264e-06,10.0181,1,-0.000101822
3,1.53255,-149,-253.892,35,296.458,0.0997874,1.49903,10.0181,-8.99007e-06,10.0181,1,-0.000101811
4,2.0434,-149,-253.382,35,296.021,0.0997874,1.49903,10.0181,-1.15256e-05,10.0181,1,-0.000101788
5,2.55424,-149,-252.871,35,295.584,0.0997874,1.49903,10.0181,-1.51877e-05,10.0181,1,-0.000101754
6,3.06509,-149,-252.36,35,295.147,0.0997874,1.49903,10.0181,-1.6915e-05,10.0181,1,-0.000101733
7,3.57594,-149,-251.849,35,294.71,0.0997874,1.49903,10.0181,-1.95358e-05,10.0181,1,-0.000101692
8,4.08681,-149,-251.338,35,294.273,0.0997874,1.49903,10.0181,-2.31108e-05,10.0181,1,-0.000101636
9,4.59766,-149,-250.827,35,293.837,0.0997874,1.49903,10.0181,-2.46662e-05,10.0181,1,-0.000101607
10,5.10851,-149,-250.316,35,293.401,0.0997874,1.49903,10.0181,-2.74668e-05,10.0181,1,-0.000101548
11,5.61935,-149,-249.806,35,292.966,0.0997874,1.49903,10.0181,-3.10742e-05,10.0181,1,-0.000101472
12,6.1302,-149,-249.295,35,292.53,0.0997874,1.49903,10.0181,-3.24735e-05,10.0181,1,-0.000101436
13,6.64105,-149,-248.784,35,292.095,0.0997874,1.49903,10.0181,-3.54149e-05,10.0181,1,-0.000101356
14,7.1519,-149,-248.273,35,291.66,0.0997874,1.49903,10.0181,-3.90012e-05,10.0181,1,-0.000101259
15,7.66275,-149,-247.762,35,291.225,0.0997874,1.49903,10.0181,-4.02416e-05,10.0181,1,-0.000101219
16,8.1736,-149,-247.251,35,290.791,0.0997874,1.49903,10.0181,-4.3338e-05,10.0181,1,-0.000101116
17,8.68445,-149,-246.741,35,290.357,0.0997874,1.49903,10.0181,-4.68769e-05,10.0181,1,-0.000100999
18,9.1953,-149,-246.23,35,289.923,0.0997874,1.49903,10.0181,-4.80031e-05,10.0181,1,-0.000100955
19,9.70615,-149,-245.719,35,289.489,0.0997874,1.49903,10.0181,-5.12467e-05,10.0181,1,-0.000100828
20,10.217,-149,-245.208,35,289.055,0.0997874,1.49903,10.0181,-5.46194e-05,10.0181,1,-0.000100695
