Point ID,arc_length,Points_0,Points_1,Points_2,Points_Magnitude,Result,tke,u,v,v_mag,vtkValidPointMask,w
0,0,0,-255.425,35,257.812,nan,nan,nan,nan,nan,0,nan
1,0.510849,0,-254.914,35,257.306,0.096489,1.41034,10.0494,-0.000548357,10.0494,1,0.00298686
2,1.0217,0,-254.403,35,256.8,0.096489,1.41034,10.0494,-0.000853243,10.0494,1,0.00298758
3,1.53255,0,-253.892,35,256.294,0.096489,1.41034,10.0494,-0.00115946,10.0494,1,0.00299016
4,2.0434,0,-253.382,35,255.787,0.096489,1.41034,10.0494,-0.00146628,10.0494,1,0.00299353
5,2.55424,0,-252.871,35,255.281,0.096489,1.41035,10.0494,-0.0017731,10.0494,1,0.0029969
6,3.06509,0,-252.36,35,254.775,0.0964889,1.41035,10.0494,-0.00207313,10.0494,1,0.00300228
7,3.57594,0,-251.849,35,254.269,0.0964889,1.41035,10.0494,-0.0023711,10.0494,1,0.00300829
8,4.08681,0,-251.338,35,253.763,0.0964888,1.41035,10.0494,-0.00266907,10.0494,1,0.00301429
9,4.59766,0,-250.827,35,253.257,0.0964888,1.41035,10.0494,-0.00297285,10.0494,1,0.0030223
10,5.10851,0,-250.316,35,252.752,0.0964887,1.41035,10.0494,-0.00327789,10.0494,1,0.00303073
11,5.61935,0,-249.806,35,252.246,0.0964887,1.41035,10.0494,-0.00358292,10.0494,1,0.00303916
12,6.1302,0,-249.295,35,251.74,0.0964886,1.41035,10.0494,-0.00388672,10.0494,1,0.00304973
13,6.64105,0,-248.784,35,251.234,0.0964885,1.41035,10.0494,-0.00419041,10.0494,1,0.00306057
14,7.1519,0,-248.273,35,250.728,0.0964885,1.41035,10.0494,-0.00449409,10.0494,1,0.00307141
15,7.66275,0,-247.762,35,250.222,0.0964884,1.41035,10.0495,-0.00479981,10.0495,1,0.00308457
16,8.1736,0,-247.251,35,249.716,0.0964883,1.41035,10.0495,-0.00510566,10.0495,1,0.00309784
17,8.68445,0,-246.741,35,249.211,0.0964882,1.41035,10.0495,-0.00541151,10.0495,1,0.00311115
18,9.1953,0,-246.23,35,248.705,0.0964881,1.41035,10.0495,-0.00571829,10.0495,1,0.00312685
19,9.70615,0,-245.719,35,248.199,0.096488,1.41035,10.0495,-0.00602508,10.0495,1,0.00314255
20,10.217,0,-245.208,35,247.693,0.0964879,1.41035,10.0495,-0.006332,10.0495,1,0.00315845
21,10.7278,0,-244.697,35,247.188,0.0964878,1.41035,10.0495,-0.00664059,10.0495,1,0.00317661
22,11.2387,0,-244.186,35,246.682,0.0964877,1.41035,10.0495,-0.00694918,10.0495,1,0.00319476
23,11.7496,0,-243.675,35,246.176,0.0964875,1.41035,10.0496,-0.00725801,10.0496,1,0.00321327
24,12.2604,0,-243.165,35,245.671,0.0964874,1.41035,10.0496,-0.00756834,10.0496,1,0.0032339
25,12.7713,0,-242.654,35,245.165,0.0964873,1.41035,10.0496,-0.00787868,10.0496,1,0.00325453
26,13.2821,0,-242.143,35,244.659,0.0964871,1.41035,10.0496,-0.00818942,10.0496,1,0.00327568
27,13.793,0,-241.632,35,244.154,0.096487,1.41035,10.0496,-0.00850187,10.0496,1,0.0032988
28,14.3038,0,-241.121,35,243.648,0.0964868,1.41035,10.0496,-0.00881432,10.0496,1,0.00332193
29,14.8147,0,-240.61,35,243.143,0.0964867,1.41036,10.0497,-0.00912737,10.0497,1,0.00334574
30,15.3255,0,-240.1,35,242.637,0.0964865,1.41036,10.0497,-0.00944212,10.0497,1,0.0033714
31,15.8363,0,-239.589,35,242.132,0.0964864,1.41036,10.0497,-0.00975687,10.0497,1,0.00339705
32,16.3472,0,-239.078,35,241.626,0.0964862,1.41036,10.0497,-0.0100725,10.0497,1,0.00342356
33,16.858,0,-238.567,35,241.121,0.096486,1.41036,10.0497,-0.0103898,10.0497,1,0.00345177
34,17.3689,0,-238.056,35,240.615,0.0964858,1.41036,10.0498,-0.0107071,10.0498,1,0.00347998
35,17.8797,0,-237.545,35,240.11,0.0964857,1.41036,10.0498,-0.0110256,10.0498,1,0.00350922
36,18.3906,0,-237.034,35,239.604,0.0964855,1.41036,10.0498,-0.0113457,10.0498,1,0.00354003
37,18.9014,0,-236.524,35,239.099,0.0964853,1.41036,10.0498,-0.0116659,10.0498,1,0.00357083
38,19.4123,0,-236.013,35,238.594,0.0964851,1.41036,10.0498,-0.0119875,10.0499,1,0.00360285
39,19.9232,0,-235.502,35,238.088,0.0964849,1.41036,10.0499,-0.0123107,10.0499,1,0.00363628
40,20.434,0,-234.991,35,237.583,0.0964847,1.41037,10.0499,-0.012634,10.0499,1,0.00366971
41,20.9449,0,-234.48,35,237.078,0.0964844,1.41037,10.0499,-0.012959,10.0499,1,0.00370455
42,21.4557,0,-233.969,35,236.573,0.0964842,1.41037,10.0499,-0.0132856,10.05,1,0.00374065
43,21.9666,0,-233.458,35,236.067,0.096484,1.41037,10.05,-0.0136122,10.05,1,0.00377676
44,22.4774,0,-232.948,35,235.562,0.0964838,1.41037,10.05,-0.013941,10.05,1,0.00381446
45,22.9883,0,-232.437,35,235.057,0.0964836,1.41037,10.05,-0.0142713,10.05,1,0.00385328
46,23.4991,0,-231.926,35,234.552,0.0964833,1.41037,10.0501,-0.0146016,10.0501,1,0.00389209
47,24.0099,0,-231.415,35,234.047,0.0964831,1.41037,10.0501,-0.0149344,10.0501,1,0.00393271
