Point ID,arc_length,Points_0,Points_1,Points_2,Points_Magnitude,Result,tke,u,v,v_mag,vtkValidPointMask,w
0,0,451.5,-255.425,35,519.922,nan,nan,nan,nan,nan,0,nan
1,0.510849,451.5,-254.914,35,519.672,0.0887159,0.594515,7.09633,2.19864e-06,7.09633,1,-0.00238192
2,1.0217,451.5,-254.403,35,519.421,0.0887159,0.594514,7.09633,3.42196e-06,7.09633,1,-0.00238182
3,1.53255,451.5,-253.892,35,519.171,0.0887159,0.594514,7.09633,4.65509e-06,7.09633,1,-0.00238139
4,2.0434,451.5,-253.382,35,518.921,0.0887158,0.594513,7.09633,5.88687e-06,7.09633,1,-0.00238083
5,2.55424,451.5,-252.871,35,518.672,0.0887158,0.594512,7.09633,7.11865e-06,7.09633,1,-0.00238026
6,3.06509,451.5,-252.36,35,518.423,0.0887157,0.594511,7.09633,8.32275e-06,7.09633,1,-0.00237944
7,3.57594,451.5,-251.849,35,518.175,0.0887156,0.59451,7.09633,9.51169e-06,7.09633,1,-0.00237854
8,4.08681,451.5,-251.338,35,517.927,0.0887155,0.594509,7.09633,1.07007e-05,7.09633,1,-0.00237764
9,4.59766,451.5,-250.827,35,517.679,0.0887153,0.594507,7.09633,1.19156e-05,7.09633,1,-0.00237645
10,5.10851,451.5,-250.316,35,517.432,0.0887152,0.594505,7.09633,1.31301e-05,7.09633,1,-0.00237519
11,5.61935,451.5,-249.806,35,517.185,0.0887151,0.594503,7.09633,1.43446e-05,7.09633,1,-0.00237393
12,6.1302,451.5,-249.295,35,516.938,0.0887149,0.594501,7.09633,1.55528e-05,7.09634,1,-0.00237236
13,6.64105,451.5,-248.784,35,516.692,0.0887147,0.594499,7.09634,1.67547e-05,7.09634,1,-0.00237075
14,7.1519,451.5,-248.273,35,516.446,0.0887146,0.594496,7.09634,1.79593e-05,7.09634,1,-0.00236914
15,7.66275,451.5,-247.762,35,516.201,0.0887143,0.594494,7.09634,1.91645e-05,7.09634,1,-0.00236719
16,8.1736,451.5,-247.251,35,515.956,0.0887141,0.594491,7.09634,2.03673e-05,7.09634,1,-0.00236521
17,8.68445,451.5,-246.741,35,515.711,0.0887139,0.594488,7.09634,2.15752e-05,7.09634,1,-0.00236324
18,9.1953,451.5,-246.23,35,515.467,0.0887137,0.594485,7.09634,2.27728e-05,7.09634,1,-0.0023609
19,9.70615,451.5,-245.719,35,515.223,0.0887134,0.594482,7.09634,2.39705e-05,7.09634,1,-0.00235856
20,10.217,451.5,-245.208,35,514.98,0.0887132,0.594478,7.09634,2.5173e-05,7.09634,1,-0.0023562
21,10.7278,451.5,-244.697,35,514.737,0.0887129,0.594474,7.09634,2.63675e-05,7.09634,1,-0.00235349
22,11.2387,451.5,-244.186,35,514.494,0.0887126,0.594471,7.09634,2.75619e-05,7.09634,1,-0.00235078
23,11.7496,451.5,-243.675,35,514.252,0.0887123,0.594467,7.09634,2.8761e-05,7.09634,1,-0.00234802
24,12.2604,451.5,-243.165,35,514.01,0.088712,0.594463,7.09634,2.99513e-05,7.09634,1,-0.00234493
25,12.7713,451.5,-242.654,35,513.768,0.0887116,0.594458,7.09634,3.11417e-05,7.09634,1,-0.00234184
26,13.2821,451.5,-242.143,35,513.527,0.0887113,0.594454,7.09634,3.23365e-05,7.09634,1,-0.00233868
27,13.793,451.5,-241.632,35,513.287,0.0887109,0.594449,7.09634,3.35233e-05,7.09634,1,-0.0023352
28,14.3038,451.5,-241.121,35,513.046,0.0887106,0.594444,7.09634,3.471e-05,7.09634,1,-0.00233173
29,14.8147,451.5,-240.61,35,512.807,0.0887102,0.594439,7.09634,3.59011e-05,7.09634,1,-0.00232815
30,15.3255,451.5,-240.1,35,512.567,0.0887098,0.594434,7.09634,3.70843e-05,7.09634,1,-0.00232428
31,15.8363,451.5,-239.589,35,512.328,0.0887094,0.594429,7.09634,3.82675e-05,7.09634,1,-0.00232041
32,16.3472,451.5,-239.078,35,512.089,0.088709,0.594423,7.09634,3.94552e-05,7.09634,1,-0.00231641
33,16.858,451.5,-238.567,35,511.851,0.0887085,0.594417,7.09634,4.06354e-05,7.09634,1,-0.00231214
34,17.3689,451.5,-238.056,35,511.613,0.0887081,0.594412,7.09634,4.18157e-05,7.09634,1,-0.00230787
