Point ID,arc_length,Points_0,Points_1,Points_2,Points_Magnitude,Result,tke,u,v,v_mag,vtkValidPointMask,w
0,0,-149,-255.425,35,297.772,nan,nan,nan,nan,nan,0,nan
1,0.510849,-149,-254.914,35,297.334,0.0997874,0.734523,7.01264,-2.43289e-06,7.01264,1,-7.31451e-05
2,1.0217,-149,-254.403,35,296.896,0.0997874,0.734523,7.01264,-4.958e-06,7.01264,1,-7.31372e-05
3,1.53255,-149,-253.892,35,296.458,0.0997874,0.734523,7.01264,-6.29325e-06,7.01264,1,-7.31296e-05
4,2.0434,-149,-253.382,35,296.021,0.0997874,0.734523,7.01264,-8.06817e-06,7.01264,1,-7.31132e-05
5,2.55424,-149,-252.871,35,295.584,0.0997874,0.734523,7.01264,-1.06317e-05,7.01264,1,-7.30895e-05
6,3.06509,-149,-252.36,35,295.147,0.0997874,0.734523,7.01264,-1.18409e-05,7.01264,1,-7.30746e-05
7,3.57594,-149,-251.849,35,294.71,0.0997874,0.734523,7.01264,-1.36755e-05,7.01264,1,-7.30461e-05
8,4.08681,-149,-251.338,35,294.273,0.0997874,0.734523,7.01264,-1.6178e-05,7.01264,1,-7.30071e-05
9,4.59766,-149,-250.827,35,293.837,0.0997874,0.734523,7.01264,-1.72668e-05,7.01264,1,-7.29866e-05
10,5.10851,-149,-250.316,35,293.401,0.0997874,0.734523,7.01264,-1.92273e-05,7.01264,1,-7.29452e-05
11,5.61935,-149,-249.806,35,292.966,0.0997874,0.734523,7.01264,-2.17526e-05,7.01264,1,-7.28919e-05
12,6.1302,-149,-249.295,35,292.53,0.0997874,0.734523,7.01264,-2.27321e-05,7.01264,1,-7.2867e-05
13,6.64105,-149,-248.784,35,292.095,0.0997874,0.734523,7.01264,-2.47912e-05,7.01264,1,-7.2811e-05
14,7.1519,-149,-248.273,35,291.66,0.0997874,0.734523,7.01264,-2.73017e-05,7.01264,1,-7.27428e-05
15,7.66275,-149,-247.762,35,291.225,0.0997874,0.734523,7.01264,-2.817e-05,7.01264,1,-7.27147e-05
16,8.1736,-149,-247.251,35,290.791,0.0997874,0.734523,7.01264,-3.03375e-05,7.01264,1,-7.26429e-05
17,8.68445,-149,-246.741,35,290.357,0.0997874,0.734523,7.01264,-3.28147e-05,7.01264,1,-7.25608e-05
18,9.1953,-149,-246.23,35,289.923,0.0997874,0.734523,7.01264,-3.36031e-05,7.01264,1,-7.25299e-05
19,9.70615,-149,-245.719,35,289.489,0.0997874,0.734523,7.01264,-3.58738e-05,7.01264,1,-7.24409e-05
20,10.217,-149,-245.208,35,289.055,0.0997874,0.734523,7.01264,-3.82348e-05,7.01264,1,-7.2348e-05
21,10.7278,-149,-244.697,35,288.622,0.0997874,0.734523,7.01264,-3.90212e-05,7.01264,1,-7.23125e-05
22,11.2387,-149,-244.186,35,288.189,0.0997874,0.734523,7.01264,-4.13947e-05,7.01264,1,-7.22051e-05
23,11.7496,-149,-243.675,35,287.756,0.0997874,0.734523,7.01264,-4.36404e-05,7.01264,1,-7.21028e-05
24,12.2604,-149,-243.165,35,287.324,0.0997874,0.734523,7.01264,-4.44239e-05,7.01264,1,-7.20622e-05
