Point ID,arc_length,Points_0,Points_1,Points_2,Points_Magnitude,Result,tke,u,v,v_mag,vtkValidPointMask,w
0,0,361.2,-105.35,0.003,376.25,0.843857,0.403111,0.614324,9.93822e-05,0.614324,1,-3.33954e-07
1,0.224997,361.2,-105.35,0.227997,376.25,0.145541,0.397812,3.54162,0.000454319,3.54162,1,0.000335453
2,0.449994,361.2,-105.35,0.452994,376.25,0.127626,0.390978,4.00299,0.000425045,4.00299,1,0.000772589
3,0.674991,361.2,-105.35,0.677991,376.251,0.118261,0.384343,4.28035,0.00037389,4.28035,1,0.00124713
4,0.899988,361.2,-105.35,0.902988,376.251,0.112227,0.377584,4.47118,0.000315674,4.47118,1,0.0017485
5,1.12498,361.2,-105.35,1.12799,376.252,0.1078,0.370833,4.61485,0.000256346,4.61485,1,0.00226827
6,1.34998,361.2,-105.35,1.35298,376.252,0.104099,0.364233,4.7358,0.000198117,4.7358,1,0.00279651
7,1.57498,361.2,-105.35,1.57798,376.253,0.100966,0.357767,4.83876,0.000141342,4.83876,1,0.0033293
8,1.79998,361.2,-105.35,1.80298,376.254,0.0983882,0.351753,4.92373,8.76017e-05,4.92373,1,0.00387118
9,2.02497,361.2,-105.35,2.02797,376.255,0.0961431,0.346003,4.99782,3.62749e-05,4.99782,1,0.00441502
10,2.24997,361.2,-105.35,2.25297,376.257,0.0939522,0.340349,5.0702,-1.44447e-05,5.07021,1,0.00495758
11,2.47497,361.2,-105.35,2.47797,376.258,0.0924206,0.335855,5.12179,-5.76619e-05,5.12179,1,0.00548387
12,2.69996,361.2,-105.35,2.70296,376.26,0.0908864,0.331349,5.17339,-0.000100603,5.17339,1,0.00600802
13,2.92496,361.2,-105.35,2.92796,376.261,0.0893521,0.326842,5.22499,-0.000143544,5.22499,1,0.00653216
14,3.14996,361.2,-105.35,3.15296,376.263,0.0882173,0.323483,5.26494,-0.000179602,5.26495,1,0.00707423
15,3.37495,361.2,-105.35,3.37795,376.265,0.087286,0.320703,5.29891,-0.000212001,5.29892,1,0.00762373
16,3.59995,361.2,-105.35,3.60295,376.267,0.0863532,0.317914,5.33289,-0.000244321,5.3329,1,0.00817197
17,3.82495,361.2,-105.35,3.82795,376.269,0.0854205,0.315126,5.36687,-0.00027664,5.36688,1,0.00872022
18,4.04995,361.2,-105.35,4.05295,376.272,0.0845289,0.312497,5.39977,-0.000308031,5.39978,1,0.0092614
19,4.27494,361.2,-105.35,4.27794,376.274,0.0841172,0.311732,5.42002,-0.000328615,5.42003,1,0.00972046
20,4.49994,361.2,-105.35,4.50294,376.277,0.083704,0.310957,5.44029,-0.000349165,5.4403,1,0.0101786
21,4.72494,361.2,-105.35,4.72794,376.28,0.08329,0.310177,5.46057,-0.000369696,5.46058,1,0.0106364
22,4.94993,361.2,-105.35,4.95293,376.283,0.082876,0.309397,5.48085,-0.000390227,5.48086,1,0.0110941
23,5.17493,361.2,-105.35,5.17793,376.286,0.082462,0.308617,5.50112,-0.000410758,5.50114,1,0.0115518
