Point ID,arc_length,Points_0,Points_1,Points_2,Points_Magnitude,Result,tke,u,v,v_mag,vtkValidPointMask,w
0,0,361.2,105.35,0.003,376.25,0.843857,0.403111,0.614325,-0.00010712,0.614325,1,-3.33909e-07
1,0.224997,361.2,105.35,0.227997,376.25,0.145541,0.397813,3.54162,-0.000499135,3.54162,1,0.000335438
2,0.449994,361.2,105.35,0.452994,376.25,0.127626,0.390979,4.00299,-0.000476254,4.003,1,0.000772551
3,0.674991,361.2,105.35,0.677991,376.251,0.118261,0.384344,4.28036,-0.00042938,4.28036,1,0.00124707
4,0.899988,361.2,105.35,0.902988,376.251,0.112227,0.377585,4.47118,-0.000374546,4.47118,1,0.00174841
5,1.12498,361.2,105.35,1.12799,376.252,0.1078,0.370834,4.61485,-0.000318185,4.61485,1,0.00226814
6,1.34998,361.2,105.35,1.35298,376.252,0.104099,0.364233,4.7358,-0.000262766,4.7358,1,0.00279635
7,1.57498,361.2,105.35,1.57798,376.253,0.100966,0.357767,4.83876,-0.000208686,4.83876,1,0.0033291
8,1.79998,361.2,105.35,1.80298,376.254,0.0983882,0.351753,4.92373,-0.000157577,4.92374,1,0.00387095
9,2.02497,361.2,105.35,2.02797,376.255,0.0961431,0.346003,4.99782,-0.000108847,4.99783,1,0.00441475
10,2.24997,361.2,105.35,2.25297,376.257,0.0939522,0.340349,5.07021,-6.07264e-05,5.07021,1,0.00495728
11,2.47497,361.2,105.35,2.47797,376.258,0.0924206,0.335855,5.12179,-2.01286e-05,5.1218,1,0.00548352
12,2.69996,361.2,105.35,2.70296,376.26,0.0908864,0.331349,5.17339,2.01912e-05,5.1734,1,0.00600762
13,2.92496,361.2,105.35,2.92796,376.261,0.0893521,0.326843,5.22499,6.05109e-05,5.225,1,0.00653173
14,3.14996,361.2,105.35,3.15296,376.263,0.0882173,0.323484,5.26494,9.38653e-05,5.26495,1,0.00707375
15,3.37495,361.2,105.35,3.37795,376.265,0.0872861,0.320703,5.29891,0.000123517,5.29892,1,0.00762321
16,3.59995,361.2,105.35,3.60295,376.267,0.0863533,0.317915,5.33289,0.000153089,5.3329,1,0.00817141
17,3.82495,361.2,105.35,3.82795,376.269,0.0854205,0.315126,5.36687,0.000182661,5.36688,1,0.00871961
18,4.04995,361.2,105.35,4.05295,376.272,0.084529,0.312498,5.39977,0.000211286,5.39978,1,0.00926076
19,4.27494,361.2,105.35,4.27794,376.274,0.0841173,0.311732,5.42003,0.000228902,5.42003,1,0.00971977
20,4.49994,361.2,105.35,4.50294,376.277,0.0837041,0.310957,5.4403,0.000246484,5.4403,1,0.0101779
21,4.72494,361.2,105.35,4.72794,376.28,0.0832901,0.310178,5.46057,0.000264049,5.46058,1,0.0106356
22,4.94993,361.2,105.35,4.95293,376.283,0.0828761,0.309398,5.48085,0.000281614,5.48086,1,0.0110932
23,5.17493,361.2,105.35,5.17793,376.286,0.082462,0.308618,5.50113,0.000299179,5.50114,1,0.0115509
24,5.39993,361.2,105.35,5.40293,376.289,0.082048,0.307838,5.5214,0.000316745,5.52142,1,0.0120086
25,5.62493,361.2,105.35,5.62792,376.292,0.0820671,0.309154,5.5317,0.000323494,5.53171,1,0.0126048
26,5.84992,361.2,105.35,5.85292,376.296,0.0821158,0.310612,5.54131,0.000329503,5.54133,1,0.0132105
27,6.07492,361.2,105.35,6.07792,376.299,0.0821642,0.312066,5.55093,0.000335532,5.55095,1,0.013812
28,6.29992,361.2,105.35,6.30292,376.303,0.0822127,0.313521,5.56055,0.00034156,5.56057,1,0.0144135
29,6.52491,361.2,105.35,6.52791,376.307,0.0822611,0.314975,5.57017,0.000347589,5.57019,1,0.015015
30,6.74991,361.2,105.35,6.75291,376.311,0.0823095,0.31643,5.57979,0.000353617,5.57982,1,0.0156165
31,6.97491,361.2,105.35,6.97791,376.315,0.0823579,0.317884,5.58942,0.000359646,5.58944,1,0.016218
32,7.1999,361.2,105.35,7.2029,376.319,0.0824063,0.319339,5.59904,0.000365674,5.59906,1,0.0168195
33,7.4249,361.2,105.35,7.4279,376.323,0.0827973,0.322868,5.60241,0.000363124,5.60243,1,0.017279
34,7.6499,361.2,105.35,7.6529,376.328,0.0833367,0.327298,5.60306,0.000356853,5.60309,1,0.0176769
35,7.8749,361.2,105.35,7.87789,376.332,0.0838762,0.331727,5.60372,0.000350597,5.60375,1,0.0180746
36,8.09989,361.2,105.35,8.10289,376.337,0.0844156,0.336151,5.60439,0.000344455,5.60442,1,0.0184703
37,8.32489,361.2,105.35,8.32789,376.342,0.0849551,0.340575,5.60506,0.000338312,5.6051,1,0.018866
38,8.54989,361.2,105.35,8.55289,376.347,0.0854945,0.344999,5.60574,0.000332169,5.60577,1,0.0192617
39,8.77488,361.2,105.35,8.77788,376.352,0.0860339,0.349423,5.60641,0.000326027,5.60644,1,0.0196575
40,8.99988,361.2,105.35,9.00288,376.358,0.0865734,0.353846,5.60708,0.000319884,5.60712,1,0.0200532
41,9.22488,361.2,105.35,9.22788,376.363,0.0871128,0.35827,5.60775,0.000313741,5.60779,1,0.0204489
42,9.44987,361.2,105.35,9.45287,376.369,0.0876523,0.362694,5.60843,0.000307599,5.60847,1,0.0208446
43,9.67487,361.2,105.35,9.67787,376.374,0.0881917,0.367118,5.6091,0.000301456,5.60914,1,0.0212403
44,9.89987,361.2,105.35,9.90287,376.38,0.089132,0.374557,5.60397,0.000288565,5.60402,1,0.0218429
45,10.1249,361.2,105.35,10.1279,376.386,0.0902888,0.383625,5.59572,0.000272028,5.59576,1,0.0225571
46,10.3499,361.2,105.35,10.3529,376.392,0.0914455,0.392692,5.58746,0.000255492,5.58751,1,0.0232714
47,10.5749,361.2,105.35,10.5779,376.399,0.0926014,0.401751,5.57922,0.000238986,5.57927,1,0.0239839
48,10.7999,361.2,105.35,10.8029,376.405,0.0937536,0.410772,5.57102,0.000222606,5.57108,1,0.0246895
49,11.0249,361.2,105.35,11.0279,376.412,0.0949058,0.419793,5.56283,0.000206226,5.56289,1,0.0253951
50,11.2498,361.2,105.35,11.2528,376.418,0.0960579,0.428814,5.55463,0.000189847,5.5547,1,0.0261007
51,11.4748,361.2,105.35,11.4778,376.425,0.0972101,0.437835,5.54644,0.000173467,5.54651,1,0.0268062
52,11.6998,361.2,105.35,11.7028,376.432,0.0983623,0.446857,5.53824,0.000157088,5.53831,1,0.0275118
53,11.9248,361.2,105.35,11.9278,376.439,0.0995145,0.455878,5.53005,0.000140708,5.53012,1,0.0282174
54,12.1498,361.2,105.35,12.1528,376.446,0.100667,0.464899,5.52185,0.000124329,5.52193,1,0.0289229
55,12.3748,361.2,105.35,12.3778,376.454,0.101819,0.47392,5.51366,0.000107949,5.51374,1,0.0296285
