Point ID,arc_length,Points_0,Points_1,Points_2,Points_Magnitude,Result,tke,u,v,v_mag,vtkValidPointMask,w
0,0,0,105.35,0.003,105.35,0.843264,0.470122,0.663888,0.00103003,0.663889,1,6.67164e-06
1,0.224997,0,105.35,0.227997,105.35,0.14113,0.42685,3.78262,0.00576338,3.78263,1,-0.0058854
2,0.449994,0,105.35,0.452994,105.351,0.125723,0.42314,4.2263,0.00630673,4.22632,1,-0.0131103
3,0.674991,0,105.35,0.677991,105.352,0.119121,0.427293,4.48051,0.00655457,4.48056,1,-0.020452
4,0.899988,0,105.35,0.902988,105.354,0.115604,0.433667,4.65134,0.00667724,4.65143,1,-0.0277098
5,1.12498,0,105.35,1.12799,105.356,0.113383,0.440389,4.77959,0.00674037,4.77972,1,-0.0348244
6,1.34998,0,105.35,1.35298,105.359,0.11169,0.447035,4.88818,0.00677887,4.88837,1,-0.0418444
7,1.57498,0,105.35,1.57798,105.362,0.110397,0.453602,4.98145,0.00679816,4.98169,1,-0.0487719
8,1.79998,0,105.35,1.80298,105.365,0.109429,0.459922,5.06026,0.00680239,5.06057,1,-0.0556385
9,2.02497,0,105.35,2.02797,105.37,0.108654,0.466091,5.13038,0.00679737,5.13077,1,-0.0624642
10,2.24997,0,105.35,2.25297,105.374,0.10791,0.472221,5.1991,0.00679173,5.19957,1,-0.0693128
11,2.47497,0,105.35,2.47797,105.379,0.107459,0.477882,5.25228,0.00677365,5.25284,1,-0.0758597
12,2.69996,0,105.35,2.70296,105.385,0.107008,0.483542,5.30546,0.00675563,5.30611,1,-0.0824104
13,2.92496,0,105.35,2.92796,105.391,0.106561,0.4892,5.35858,0.00673796,5.35932,1,-0.0889838
14,3.14996,0,105.35,3.15296,105.397,0.106235,0.49443,5.40349,0.00671666,5.40435,1,-0.09579
15,3.37495,0,105.35,3.37795,105.404,0.105972,0.49944,5.44417,0.00669349,5.44516,1,-0.102716
16,3.59995,0,105.35,3.60295,105.412,0.105709,0.504449,5.48486,0.00667032,5.48598,1,-0.109648
17,3.82495,0,105.35,3.82795,105.42,0.105448,0.509456,5.52557,0.00664725,5.52681,1,-0.116657
18,4.04995,0,105.35,4.05295,105.428,0.105195,0.514405,5.56551,0.00662415,5.56689,1,-0.12362
19,4.27494,0,105.35,4.27794,105.437,0.105042,0.518692,5.59661,0.00660078,5.59814,1,-0.130037
20,4.49994,0,105.35,4.50294,105.446,0.104889,0.522979,5.62771,0.00657742,5.62939,1,-0.136455
21,4.72494,0,105.35,4.72794,105.456,0.104736,0.527265,5.65881,0.00655405,5.66064,1,-0.142872
22,4.94993,0,105.35,4.95293,105.466,0.104583,0.531557,5.68997,0.00653072,5.69195,1,-0.149291
23,5.17493,0,105.35,5.17793,105.477,0.104431,0.535853,5.72116,0.0065074,5.7233,1,-0.155712
24,5.39993,0,105.35,5.40293,105.488,0.104278,0.54015,5.75236,0.00648408,5.75465,1,-0.162132
25,5.62493,0,105.35,5.62792,105.5,0.10417,0.543682,5.77682,0.00646395,5.77936,1,-0.170348
26,5.84992,0,105.35,5.85292,105.512,0.104065,0.547163,5.80081,0.00644403,5.80362,1,-0.178686
27,6.07492,0,105.35,6.07792,105.525,0.103961,0.550643,5.8248,0.00642411,5.82788,1,-0.187025
28,6.29992,0,105.35,6.30292,105.538,0.103856,0.554124,5.84879,0.00640419,5.85214,1,-0.195364
29,6.52491,0,105.35,6.52791,105.552,0.103751,0.55761,5.87284,0.00638424,5.87646,1,-0.203744
30,6.74991,0,105.35,6.75291,105.566,0.103645,0.56111,5.89706,0.00636423,5.90095,1,-0.212236
31,6.97491,0,105.35,6.97791,105.581,0.103539,0.564611,5.92129,0.00634421,5.92545,1,-0.220728
32,7.1999,0,105.35,7.2029,105.596,0.103433,0.568111,5.94551,0.00632419,5.94994,1,-0.229221
33,7.4249,0,105.35,7.4279,105.612,0.103366,0.571203,5.96515,0.00630753,5.96989,1,-0.237092
34,7.6499,0,105.35,7.6529,105.628,0.103316,0.574117,5.98281,0.00629232,5.98788,1,-0.244693
35,7.8749,0,105.35,7.87789,105.644,0.103266,0.577031,6.00047,0.0062771,6.00586,1,-0.252295
36,8.09989,0,105.35,8.10289,105.661,0.103217,0.579945,6.01813,0.00626189,6.02384,1,-0.259896
37,8.32489,0,105.35,8.32789,105.679,0.103167,0.58286,6.03579,0.00624668,6.04183,1,-0.267497
38,8.54989,0,105.35,8.55289,105.697,0.103117,0.585774,6.05345,0.00623146,6.05981,1,-0.275099
39,8.77488,0,105.35,8.77788,105.715,0.103068,0.588717,6.07126,0.00621617,6.07795,1,-0.282657
40,8.99988,0,105.35,9.00288,105.734,0.103019,0.591696,6.08927,0.00620078,6.09628,1,-0.290158
41,9.22488,0,105.35,9.22788,105.753,0.102969,0.594676,6.10728,0.00618539,6.11461,1,-0.29766
42,9.44987,0,105.35,9.45287,105.773,0.10292,0.597655,6.12529,0.00617,6.13294,1,-0.305162
43,9.67487,0,105.35,9.67787,105.794,0.102871,0.600635,6.1433,0.00615461,6.15127,1,-0.312663
44,9.89987,0,105.35,9.90287,105.814,0.102821,0.60309,6.15815,0.00614248,6.16681,1,-0.32425
45,10.1249,0,105.35,10.1279,105.836,0.102772,0.605261,6.17128,0.0061321,6.18083,1,-0.338042
46,10.3499,0,105.35,10.3529,105.857,0.102722,0.607432,6.18442,0.00612172,6.19485,1,-0.351834
47,10.5749,0,105.35,10.5779,105.88,0.102673,0.609604,6.19755,0.00611134,6.20888,1,-0.365627
48,10.7999,0,105.35,10.8029,105.902,0.102623,0.611775,6.21068,0.00610096,6.2229,1,-0.379419
49,11.0249,0,105.35,11.0279,105.926,0.102573,0.613946,6.22382,0.00609058,6.23692,1,-0.393212
50,11.2498,0,105.35,11.2528,105.949,0.102524,0.616118,6.23695,0.0060802,6.25095,1,-0.407004
51,11.4748,0,105.35,11.4778,105.973,0.102474,0.618289,6.25009,0.00606982,6.26497,1,-0.420796
52,11.6998,0,105.35,11.7028,105.998,0.102424,0.620481,6.26339,0.00605934,6.27916,1,-0.434677
53,11.9248,0,105.35,11.9278,106.023,0.10237,0.622733,6.27717,0.00604858,6.29386,1,-0.448818
54,12.1498,0,105.35,12.1528,106.049,0.102317,0.624985,6.29096,0.00603782,6.30856,1,-0.462959
55,12.3748,0,105.35,12.3778,106.075,0.102263,0.627237,6.30474,0.00602707,6.32326,1,-0.4771
56,12.5998,0,105.35,12.6028,106.101,0.10221,0.629489,6.31852,0.00601631,6.33796,1,-0.491241
57,12.8248,0,105.35,12.8278,106.128,0.102156,0.631741,6.33231,0.00600555,6.35266,1,-0.505382
58,13.0498,0,105.35,13.0528,106.156,0.102103,0.633994,6.34609,0.00599479,6.36736,1,-0.519522
59,13.2748,0,105.35,13.2778,106.183,0.1022,0.636761,6.35238,0.00598891,6.375,1,-0.53504
60,13.4998,0,105.35,13.5028,106.212,0.102328,0.639631,6.35717,0.005984,6.38124,1,-0.550833
61,13.7248,0,105.35,13.7278,106.241,0.102456,0.642502,6.36196,0.00597909,6.38747,1,-0.566626
62,13.9498,0,105.35,13.9528,106.27,0.102584,0.645372,6.36675,0.00597418,6.3937,1,-0.582419
63,14.1748,0,105.35,14.1778,106.3,0.102712,0.648242,6.37153,0.00596927,6.39994,1,-0.598212
64,14.3998,0,105.35,14.4028,106.33,0.102831,0.651239,6.37747,0.00596369,6.40733,1,-0.614134
65,14.6248,0,105.35,14.6278,106.361,0.102942,0.654339,6.38433,0.00595757,6.41566,1,-0.630161
66,14.8498,0,105.35,14.8528,106.392,0.103054,0.65744,6.3912,0.00595145,6.42399,1,-0.646187
67,15.0748,0,105.35,15.0778,106.424,0.103165,0.66054,6.39806,0.00594533,6.43232,1,-0.662214
68,15.2998,0,105.35,15.3028,106.456,0.103263,0.663523,6.40475,0.00593949,6.44081,1,-0.680322
69,15.5248,0,105.35,15.5278,106.488,0.103346,0.666427,6.41148,0.00593381,6.44967,1,-0.700467
70,15.7498,0,105.35,15.7528,106.521,0.103418,0.669637,6.42031,0.00592697,6.46071,1,-0.721303
71,15.9748,0,105.35,15.9778,106.555,0.103529,0.673894,6.42993,0.00591798,6.4741,1,-0.753359
72,16.1998,0,105.35,16.2028,106.589,0.103654,0.67788,6.43757,0.00590978,6.48542,1,-0.784676
73,16.4248,0,105.35,16.4278,106.623,0.103788,0.681661,6.4437,0.00590218,6.49517,1,-0.81543
74,16.6498,0,105.35,16.6528,106.658,0.103934,0.686236,6.45218,0.00589358,6.50767,1,-0.846968
75,16.8748,0,105.35,16.8778,106.693,0.104092,0.691046,6.46074,0.00588503,6.52043,1,-0.878628
76,17.0998,0,105.35,17.1028,106.729,0.104273,0.6954,6.46597,0.00587814,6.52975,1,-0.909476
77,17.3248,0,105.35,17.3278,106.766,0.104493,0.700386,6.47057,0.00587027,6.53932,1,-0.944663
78,17.5498,0,105.35,17.5528,106.802,0.104786,0.70657,6.47401,0.00586056,6.54937,1,-0.988063
79,17.7748,0,105.35,17.7778,106.839,0.105056,0.711918,6.47551,0.00585278,6.55739,1,-1.0309
80,17.9998,0,105.35,18.0028,106.877,0.105331,0.717233,6.47656,0.00584503,6.56495,1,-1.0736
81,18.2248,0,105.35,18.2278,106.915,0.10625,0.727321,6.45795,0.00582394,6.55295,1,-1.11005
82,18.4498,0,105.35,18.4528,106.954,0.107062,0.736014,6.44032,0.00580742,6.54197,1,-1.14687
83,18.6748,0,105.35,18.6778,106.993,0.107791,0.743644,6.42345,0.00579438,6.53178,1,-1.18397
