Point ID,arc_length,Points_0,Points_1,Points_2,Points_Magnitude,Result,tke,u,v,v_mag,vtkValidPointMask,w
0,0,-149,-255.425,35,297.772,nan,nan,nan,nan,nan,0,nan
1,0.510849,-149,-254.914,35,297.334,0.0997874,1.81382,11.0199,-3.82303e-06,11.0199,1,-0.000111377
2,1.0217,-149,-254.403,35,296.896,0.0997874,1.81382,11.0199,-7.79092e-06,11.0199,1,-0.000111364
3,1.53255,-149,-253.892,35,296.458,0.0997874,1.81382,11.0199,-9.88908e-06,11.0199,1,-0.000111352
4,2.0434,-149,-253.382,35,296.021,0.0997874,1.81382,11.0199,-1.26781e-05,11.0199,1,-0.000111327
5,2.55424,-149,-252.871,35,295.584,0.0997874,1.81382,11.0199,-1.67064e-05,11.0199,1,-0.000111289
6,3.06509,-149,-252.36,35,295.147,0.0997874,1.81382,11.0199,-1.86063e-05,11.0199,1,-0.000111266
7,3.57594,-149,-251.849,35,294.71,0.0997874,1.81382,11.0199,-2.14893e-05,11.0199,1,-0.000111221
8,4.08681,-149,-251.338,35,294.273,0.0997874,1.81382,11.0199,-2.54216e-05,11.0199,1,-0.00011116
9,4.59766,-149,-250.827,35,293.837,0.0997874,1.81382,11.0199,-2.71326e-05,11.0199,1,-0.000111128
10,5.10851,-149,-250.316,35,293.401,0.0997874,1.81382,11.0199,-3.02133e-05,11.0199,1,-0.000111063
11,5.61935,-149,-249.806,35,292.966,0.0997874,1.81382,11.0199,-3.41814e-05,11.0199,1,-0.000110979
12,6.1302,-149,-249.295,35,292.53,0.0997874,1.81382,11.0199,-3.57207e-05,11.0199,1,-0.00011094
13,6.64105,-149,-248.784,35,292.095,0.0997874,1.81382,11.0199,-3.89562e-05,11.0199,1,-0.000110852
14,7.1519,-149,-248.273,35,291.66,0.0997874,1.81382,11.0199,-4.29012e-05,11.0199,1,-0.000110745
15,7.66275,-149,-247.762,35,291.225,0.0997874,1.81382,11.0199,-4.42656e-05,11.0199,1,-0.0001107
16,8.1736,-149,-247.251,35,290.791,0.0997874,1.81382,11.0199,-4.76716e-05,11.0199,1,-0.000110588
17,8.68445,-149,-246.741,35,290.357,0.0997874,1.81382,11.0199,-5.15644e-05,11.0199,1,-0.000110459
18,9.1953,-149,-246.23,35,289.923,0.0997874,1.81382,11.0199,-5.28033e-05,11.0199,1,-0.00011041
