Point ID,arc_length,Points_0,Points_1,Points_2,Points_Magnitude,Result,tke,u,v,v_mag,vtkValidPointMask,w
0,0,0,-255.425,35,257.812,nan,nan,nan,nan,nan,0,nan
1,0.510849,0,-254.914,35,257.306,0.0964888,1.70652,11.0543,-0.000603191,11.0543,1,0.00329882
2,1.0217,0,-254.403,35,256.8,0.0964888,1.70652,11.0543,-0.000938564,11.0543,1,0.00329962
3,1.53255,0,-253.892,35,256.294,0.0964888,1.70652,11.0543,-0.0012754,11.0543,1,0.00330245
4,2.0434,0,-253.382,35,255.787,0.0964888,1.70652,11.0543,-0.0016129,11.0543,1,0.00330616
5,2.55424,0,-252.871,35,255.281,0.0964887,1.70652,11.0543,-0.00195041,11.0543,1,0.00330987
6,3.06509,0,-252.36,35,254.775,0.0964887,1.70652,11.0543,-0.00228044,11.0543,1,0.00331579
7,3.57594,0,-251.849,35,254.269,0.0964887,1.70652,11.0544,-0.0026082,11.0544,1,0.00332239
8,4.08681,0,-251.338,35,253.763,0.0964886,1.70652,11.0544,-0.00293597,11.0544,1,0.003329
9,4.59766,0,-250.827,35,253.257,0.0964886,1.70652,11.0544,-0.00327013,11.0544,1,0.00333781
10,5.10851,0,-250.316,35,252.752,0.0964885,1.70652,11.0544,-0.00360566,11.0544,1,0.00334708
11,5.61935,0,-249.806,35,252.246,0.0964884,1.70652,11.0544,-0.0039412,11.0544,1,0.00335635
12,6.1302,0,-249.295,35,251.74,0.0964884,1.70652,11.0544,-0.00427538,11.0544,1,0.00336798
13,6.64105,0,-248.784,35,251.234,0.0964883,1.70652,11.0544,-0.00460943,11.0544,1,0.00337991
14,7.1519,0,-248.273,35,250.728,0.0964882,1.70652,11.0544,-0.00494348,11.0544,1,0.00339183
15,7.66275,0,-247.762,35,250.222,0.0964881,1.70652,11.0544,-0.00527978,11.0544,1,0.00340631
16,8.1736,0,-247.251,35,249.716,0.0964881,1.70652,11.0544,-0.0056162,11.0544,1,0.0034209
17,8.68445,0,-246.741,35,249.211,0.096488,1.70652,11.0544,-0.00595265,11.0544,1,0.00343555
18,9.1953,0,-246.23,35,248.705,0.0964879,1.70652,11.0545,-0.00629009,11.0545,1,0.00345281
19,9.70615,0,-245.719,35,248.199,0.0964878,1.70652,11.0545,-0.00662757,11.0545,1,0.00347009
20,10.217,0,-245.208,35,247.693,0.0964877,1.70652,11.0545,-0.00696518,11.0545,1,0.00348757
21,10.7278,0,-244.697,35,247.188,0.0964875,1.70652,11.0545,-0.00730462,11.0545,1,0.00350754
22,11.2387,0,-244.186,35,246.682,0.0964874,1.70652,11.0545,-0.00764407,11.0545,1,0.00352752
23,11.7496,0,-243.675,35,246.176,0.0964873,1.70652,11.0545,-0.00798378,11.0545,1,0.00354788
24,12.2604,0,-243.165,35,245.671,0.0964872,1.70652,11.0545,-0.00832515,11.0545,1,0.00357057
25,12.7713,0,-242.654,35,245.165,0.096487,1.70652,11.0546,-0.00866651,11.0546,1,0.00359326
26,13.2821,0,-242.143,35,244.659,0.0964869,1.70653,11.0546,-0.00900833,11.0546,1,0.00361652
27,13.793,0,-241.632,35,244.154,0.0964868,1.70653,11.0546,-0.00935203,11.0546,1,0.00364196
28,14.3038,0,-241.121,35,243.648,0.0964866,1.70653,11.0546,-0.00969572,11.0546,1,0.00366741
29,14.8147,0,-240.61,35,243.143,0.0964865,1.70653,11.0546,-0.0100401,11.0546,1,0.0036936
30,15.3255,0,-240.1,35,242.637,0.0964863,1.70653,11.0547,-0.0103863,11.0547,1,0.00372182
31,15.8363,0,-239.589,35,242.132,0.0964861,1.70653,11.0547,-0.0107325,11.0547,1,0.00375004
32,16.3472,0,-239.078,35,241.626,0.096486,1.70653,11.0547,-0.0110797,11.0547,1,0.00377919
33,16.858,0,-238.567,35,241.121,0.0964858,1.70653,11.0547,-0.0114287,11.0547,1,0.00381023
34,17.3689,0,-238.056,35,240.615,0.0964856,1.70653,11.0548,-0.0117778,11.0548,1,0.00384126
35,17.8797,0,-237.545,35,240.11,0.0964854,1.70653,11.0548,-0.0121281,11.0548,1,0.00387343
36,18.3906,0,-237.034,35,239.604,0.0964852,1.70654,11.0548,-0.0124802,11.0548,1,0.00390731
37,18.9014,0,-236.524,35,239.099,0.096485,1.70654,11.0548,-0.0128324,11.0548,1,0.00394119
38,19.4123,0,-236.013,35,238.594,0.0964848,1.70654,11.0549,-0.0131861,11.0549,1,0.00397641
39,19.9232,0,-235.502,35,238.088,0.0964846,1.70654,11.0549,-0.0135417,11.0549,1,0.00401319
40,20.434,0,-234.991,35,237.583,0.0964844,1.70654,11.0549,-0.0138973,11.0549,1,0.00404996
41,20.9449,0,-234.48,35,237.078,0.0964842,1.70654,11.0549,-0.0142548,11.0549,1,0.00408828
42,21.4557,0,-233.969,35,236.573,0.096484,1.70654,11.055,-0.0146141,11.055,1,0.004128
43,21.9666,0,-233.458,35,236.067,0.0964838,1.70654,11.055,-0.0149734,11.055,1,0.00416771
44,22.4774,0,-232.948,35,235.562,0.0964836,1.70655,11.055,-0.015335,11.055,1,0.00420918
45,22.9883,0,-232.437,35,235.057,0.0964833,1.70655,11.0551,-0.0156984,11.0551,1,0.00425188
46,23.4991,0,-231.926,35,234.552,0.0964831,1.70655,11.0551,-0.0160617,11.0551,1,0.00429458
47,24.0099,0,-231.415,35,234.047,0.0964828,1.70655,11.0551,-0.0164278,11.0551,1,0.00433926
48,24.5208,0,-230.904,35,233.542,0.0964826,1.70655,11.0551,-0.0167955,11.0552,1,0.004385
49,25.0316,0,-230.393,35,233.037,0.0964824,1.70655,11.0552,-0.0171631,11.0552,1,0.00443074
50,25.5425,0,-229.883,35,232.532,0.0964821,1.70656,11.0552,-0.0175341,11.0552,1,0.00447869
51,26.0533,0,-229.372,35,232.027,0.0964818,1.70656,11.0553,-0.0179065,11.0553,1,0.00452752
52,26.5642,0,-228.861,35,231.522,0.0964816,1.70656,11.0553,-0.0182788,11.0553,1,0.00457636
53,27.075,0,-228.35,35,231.017,0.0964813,1.70656,11.0553,-0.0186551,11.0553,1,0.00462765
54,27.5859,0,-227.839,35,230.512,0.096481,1.70656,11.0554,-0.0190325,11.0554,1,0.00467964
55,28.0968,0,-227.328,35,230.007,0.0964808,1.70656,11.0554,-0.0194099,11.0554,1,0.00473162
56,28.6076,0,-226.817,35,229.502,0.0964805,1.70657,11.0554,-0.0197918,11.0555,1,0.00478632
57,29.1185,0,-226.307,35,228.997,0.0964802,1.70657,11.0555,-0.0201746,11.0555,1,0.00484153
58,29.6293,0,-225.796,35,228.492,0.0964799,1.70657,11.0555,-0.0205574,11.0555,1,0.00489673
