Point ID,arc_length,Points_0,Points_1,Points_2,Points_Magnitude,Result,tke,u,v,v_mag,vtkValidPointMask,w
0,0,-149,-105.35,0.003,182.482,0.851914,0.98102,0.949327,-0.000100426,0.949327,1,0.000388155
1,0.224997,-149,-105.35,0.227997,182.482,0.189757,1.54436,5.35222,-0.000214399,5.35222,1,-0.00837508
2,0.449994,-149,-105.35,0.452994,182.482,0.17339,1.67827,6.1064,-0.000189302,6.10641,1,-0.00901976
3,0.674991,-149,-105.35,0.677991,182.483,0.163112,1.72195,6.56829,-0.000180598,6.5683,1,-0.0082134
4,0.899988,-149,-105.35,0.902988,182.484,0.156714,1.7472,6.88761,-0.000172044,6.88762,1,-0.00755355
5,1.12498,-149,-105.35,1.12799,182.485,0.152184,1.76388,7.12967,-0.000164966,7.12967,1,-0.00706354
6,1.34998,-149,-105.35,1.35298,182.487,0.14823,1.77171,7.33479,-0.000160667,7.33479,1,-0.00628577
7,1.57498,-149,-105.35,1.57798,182.489,0.145044,1.779,7.51092,-0.000156551,7.51092,1,-0.00571291
8,1.79998,-149,-105.35,1.80298,182.491,0.142418,1.78342,7.65887,-0.00015353,7.65887,1,-0.00515601
9,2.02497,-149,-105.35,2.02797,182.493,0.140235,1.78841,7.78995,-0.000150125,7.78995,1,-0.00477057
10,2.24997,-149,-105.35,2.25297,182.496,0.13797,1.7901,7.9181,-0.000148761,7.9181,1,-0.00425293
11,2.47497,-149,-105.35,2.47797,182.499,0.136447,1.79294,8.01557,-0.000146307,8.01558,1,-0.00392389
12,2.69996,-149,-105.35,2.70296,182.502,0.134923,1.79577,8.11305,-0.000143856,8.11305,1,-0.00359494
13,2.92496,-149,-105.35,2.92796,182.505,0.13332,1.79662,8.21022,-0.000143008,8.21022,1,-0.00330768
14,3.14996,-149,-105.35,3.15296,182.509,0.132072,1.79792,8.29106,-0.000141617,8.29106,1,-0.00306772
15,3.37495,-149,-105.35,3.37795,182.513,0.131007,1.79945,8.3635,-0.000139947,8.3635,1,-0.00285212
16,3.59995,-149,-105.35,3.60295,182.517,0.129942,1.80097,8.43594,-0.000138277,8.43594,1,-0.00263652
17,3.82495,-149,-105.35,3.82795,182.522,0.12884,1.80155,8.50826,-0.000137598,8.50826,1,-0.00248352
18,4.04995,-149,-105.35,4.05295,182.527,0.127762,1.80204,8.57911,-0.000137006,8.57911,1,-0.00233916
19,4.27494,-149,-105.35,4.27794,182.532,0.127018,1.80286,8.63299,-0.00013585,8.63299,1,-0.00219476
20,4.49994,-149,-105.35,4.50294,182.537,0.126273,1.80368,8.68688,-0.000134693,8.68688,1,-0.00205035
21,4.72494,-149,-105.35,4.72794,182.543,0.125529,1.8045,8.74077,-0.000133537,8.74077,1,-0.00190595
22,4.94993,-149,-105.35,4.95293,182.549,0.124777,1.80512,8.79463,-0.000132659,8.79463,1,-0.00179069
23,5.17493,-149,-105.35,5.17793,182.555,0.124011,1.80536,8.84846,-0.0001323,8.84846,1,-0.00172974
24,5.39993,-149,-105.35,5.40293,182.562,0.123245,1.8056,8.90229,-0.000131941,8.90229,1,-0.00166879
25,5.62493,-149,-105.35,5.62792,182.569,0.122709,1.80603,8.94328,-0.000131166,8.94328,1,-0.00158553
26,5.84992,-149,-105.35,5.85292,182.576,0.122189,1.80647,8.9834,-0.000130363,8.9834,1,-0.00150074
27,6.07492,-149,-105.35,6.07792,182.583,0.121669,1.80691,9.02351,-0.000129559,9.02351,1,-0.00141595
28,6.29992,-149,-105.35,6.30292,182.591,0.121149,1.80735,9.06362,-0.000128756,9.06362,1,-0.00133115
29,6.52491,-149,-105.35,6.52791,182.599,0.120629,1.80779,9.10374,-0.000127953,9.10374,1,-0.00124636
30,6.74991,-149,-105.35,6.75291,182.607,0.120099,1.80794,9.14383,-0.000127671,9.14383,1,-0.00121407
31,6.97491,-149,-105.35,6.97791,182.615,0.119567,1.80807,9.18392,-0.000127425,9.18392,1,-0.00118549
32,7.1999,-149,-105.35,7.2029,182.624,0.119036,1.8082,9.22401,-0.000127179,9.22401,1,-0.00115691
33,7.4249,-149,-105.35,7.4279,182.633,0.118622,1.80841,9.25698,-0.000126711,9.25698,1,-0.00111669
34,7.6499,-149,-105.35,7.6529,182.642,0.118258,1.80864,9.28686,-0.000126145,9.28686,1,-0.00107142
35,7.8749,-149,-105.35,7.87789,182.652,0.117895,1.80888,9.31674,-0.000125579,9.31674,1,-0.00102616
36,8.09989,-149,-105.35,8.10289,182.662,0.117531,1.80912,9.34662,-0.000125014,9.34662,1,-0.000980892
37,8.32489,-149,-105.35,8.32789,182.672,0.117168,1.80935,9.3765,-0.000124448,9.3765,1,-0.000935625
38,8.54989,-149,-105.35,8.55289,182.682,0.116804,1.80959,9.40639,-0.000123883,9.40639,1,-0.000890359
39,8.77488,-149,-105.35,8.77788,182.693,0.116441,1.80983,9.43627,-0.000123317,9.43627,1,-0.000845092
40,8.99988,-149,-105.35,9.00288,182.704,0.116071,1.8099,9.46614,-0.000123141,9.46614,1,-0.00083074
41,9.22488,-149,-105.35,9.22788,182.715,0.115702,1.80997,9.49601,-0.000122968,9.49601,1,-0.000816711
