Point ID,arc_length,Points_0,Points_1,Points_2,Points_Magnitude,Result,tke,u,v,v_mag,vtkValidPointMask,w
0,0,0,-105.35,0.003,105.35,0.846559,1.16735,1.04207,-0.00161076,1.04207,1,1.16646e-05
1,0.224997,0,-105.35,0.227997,105.35,0.141547,1.05804,5.93785,-0.00901864,5.93786,1,-0.00924548
2,0.449994,0,-105.35,0.452994,105.351,0.126035,1.04845,6.63616,-0.00987392,6.6362,1,-0.0205988
3,0.674991,0,-105.35,0.677991,105.352,0.119379,1.0584,7.03641,-0.0102649,7.03649,1,-0.0321372
4,0.899988,0,-105.35,0.902988,105.354,0.115827,1.07389,7.30542,-0.010459,7.30556,1,-0.0435447
5,1.12498,0,-105.35,1.12799,105.356,0.113579,1.09027,7.5074,-0.0105593,7.50761,1,-0.054727
6,1.34998,0,-105.35,1.35298,105.359,0.111864,1.10647,7.67843,-0.0106207,7.67872,1,-0.0657605
7,1.57498,0,-105.35,1.57798,105.362,0.110551,1.12248,7.82533,-0.0106517,7.82571,1,-0.0766484
8,1.79998,0,-105.35,1.80298,105.365,0.109566,1.13789,7.94946,-0.0106589,7.94995,1,-0.0874399
9,2.02497,0,-105.35,2.02797,105.37,0.108777,1.15295,8.05989,-0.0106515,8.06051,1,-0.0981668
10,2.24997,0,-105.35,2.25297,105.374,0.108019,1.16791,8.16814,-0.0106431,8.16887,1,-0.10893
11,2.47497,0,-105.35,2.47797,105.379,0.107557,1.18174,8.25189,-0.010615,8.25277,1,-0.119218
12,2.69996,0,-105.35,2.70296,105.385,0.107096,1.19556,8.33562,-0.0105869,8.33665,1,-0.129512
13,2.92496,0,-105.35,2.92796,105.391,0.106638,1.20939,8.41928,-0.0105593,8.42045,1,-0.139841
14,3.14996,0,-105.35,3.15296,105.397,0.106304,1.22218,8.48999,-0.010526,8.49135,1,-0.150536
15,3.37495,0,-105.35,3.37795,105.404,0.106035,1.23445,8.55404,-0.0104896,8.55559,1,-0.161419
16,3.59995,0,-105.35,3.60295,105.412,0.105765,1.24671,8.61809,-0.0104533,8.61984,1,-0.172311
17,3.82495,0,-105.35,3.82795,105.42,0.105497,1.25896,8.68217,-0.0104171,8.68413,1,-0.183325
18,4.04995,0,-105.35,4.05295,105.428,0.105238,1.27108,8.74505,-0.0103808,8.74722,1,-0.194266
19,4.27494,0,-105.35,4.27794,105.437,0.105081,1.2816,8.79399,-0.010344,8.79639,1,-0.204349
20,4.49994,0,-105.35,4.50294,105.446,0.104924,1.29212,8.84293,-0.0103073,8.84557,1,-0.214433
21,4.72494,0,-105.35,4.72794,105.456,0.104767,1.30264,8.89186,-0.0102705,8.89474,1,-0.224516
22,4.94993,0,-105.35,4.95293,105.466,0.104611,1.31317,8.94089,-0.0102337,8.94401,1,-0.234603
23,5.17493,0,-105.35,5.17793,105.477,0.104454,1.32371,8.98998,-0.010197,8.99334,1,-0.24469
24,5.39993,0,-105.35,5.40293,105.488,0.104298,1.33425,9.03908,-0.0101602,9.04267,1,-0.254778
25,5.62493,0,-105.35,5.62792,105.5,0.104188,1.34294,9.07754,-0.0101283,9.08154,1,-0.267687
26,5.84992,0,-105.35,5.85292,105.512,0.104082,1.3515,9.11527,-0.0100968,9.11969,1,-0.280789
27,6.07492,0,-105.35,6.07792,105.525,0.103975,1.36006,9.15301,-0.0100652,9.15785,1,-0.293892
28,6.29992,0,-105.35,6.30292,105.538,0.103869,1.36862,9.19074,-0.0100337,9.196,1,-0.306994
29,6.52491,0,-105.35,6.52791,105.552,0.103762,1.3772,9.22857,-0.0100021,9.23425,1,-0.32016
30,6.74991,0,-105.35,6.75291,105.566,0.103654,1.38581,9.26667,-0.00997038,9.27278,1,-0.333504
31,6.97491,0,-105.35,6.97791,105.581,0.103546,1.39442,9.30476,-0.00993868,9.3113,1,-0.346848
32,7.1999,0,-105.35,7.2029,105.596,0.103439,1.40303,9.34286,-0.00990698,9.34982,1,-0.360191
33,7.4249,0,-105.35,7.4279,105.612,0.103371,1.41064,9.37375,-0.00988043,9.3812,1,-0.372559
34,7.6499,0,-105.35,7.6529,105.628,0.103321,1.41783,9.40151,-0.00985611,9.40947,1,-0.384503
35,7.8749,0,-105.35,7.87789,105.644,0.10327,1.42501,9.42928,-0.00983178,9.43775,1,-0.396447
36,8.09989,0,-105.35,8.10289,105.661,0.10322,1.43219,9.45704,-0.00980746,9.46602,1,-0.408392
37,8.32489,0,-105.35,8.32789,105.679,0.10317,1.43938,9.4848,-0.00978314,9.49429,1,-0.420336
38,8.54989,0,-105.35,8.55289,105.697,0.10312,1.44656,9.51257,-0.00975882,9.52256,1,-0.43228
39,8.77488,0,-105.35,8.77788,105.715,0.103069,1.45382,9.54057,-0.00973437,9.55108,1,-0.444156
40,8.99988,0,-105.35,9.00288,105.734,0.10302,1.46116,9.56889,-0.00970974,9.5799,1,-0.455943
41,9.22488,0,-105.35,9.22788,105.753,0.10297,1.46851,9.5972,-0.00968512,9.60872,1,-0.46773
42,9.44987,0,-105.35,9.45287,105.773,0.10292,1.47586,9.62552,-0.00966049,9.63754,1,-0.479517
