Point ID,arc_length,Points_0,Points_1,Points_2,Points_Magnitude,Result,tke,u,v,v_mag,vtkValidPointMask,w
0,0,451.5,0,0.003,451.5,nan,nan,nan,nan,nan,0,nan
1,0.224997,451.5,0,0.227997,451.5,0.141498,0.742769,4.97753,0.000260119,4.97753,1,0.000389653
2,0.449994,451.5,0,0.452994,451.5,0.124293,0.731208,5.62106,0.000296349,5.62106,1,0.000897656
3,0.674991,451.5,0,0.677991,451.501,0.115254,0.719378,6.00873,0.000315242,6.00873,1,0.00145073
4,0.899988,451.5,0,0.902988,451.501,0.109391,0.706892,6.27634,0.000324985,6.27634,1,0.00203701
5,1.12498,451.5,0,1.12799,451.501,0.105045,0.694003,6.47878,0.000329513,6.47878,1,0.00264868
6,1.34998,451.5,0,1.35298,451.502,0.101374,0.681064,6.64995,0.00033171,6.64995,1,0.00327168
7,1.57498,451.5,0,1.57798,451.503,0.0982331,0.668104,6.79639,0.000332108,6.79639,1,0.00390331
8,1.79998,451.5,0,1.80298,451.504,0.095596,0.655554,6.91817,0.000331319,6.91818,1,0.00455501
9,2.02497,451.5,0,2.02797,451.505,0.0932641,0.643253,7.02504,0.000329849,7.02504,1,0.00521841
10,2.24997,451.5,0,2.25297,451.506,0.0909813,0.631081,7.12955,0.000328389,7.12956,1,0.00587963
11,2.47497,451.5,0,2.47797,451.507,0.0892958,0.620482,7.20551,0.000327481,7.20552,1,0.00650962
12,2.69996,451.5,0,2.70296,451.508,0.0876103,0.609884,7.28148,0.000326572,7.28148,1,0.0071396
13,2.92496,451.5,0,2.92796,451.509,0.0859248,0.599286,7.35744,0.000325664,7.35744,1,0.00776959
14,3.14996,451.5,0,3.15296,451.511,0.0846139,0.590605,7.41719,0.00032659,7.4172,1,0.00844702
15,3.37495,451.5,0,3.37795,451.513,0.0834955,0.58291,7.46861,0.000328516,7.46861,1,0.00914832
16,3.59995,451.5,0,3.60295,451.514,0.0823771,0.575215,7.52002,0.000330442,7.52003,1,0.00984962
17,3.82495,451.5,0,3.82795,451.516,0.0812587,0.56752,7.57143,0.000332368,7.57144,1,0.0105509
18,4.04995,451.5,0,4.05295,451.518,0.080182,0.560134,7.62129,0.00033472,7.6213,1,0.0112407
19,4.27494,451.5,0,4.27794,451.52,0.0795849,0.556307,7.65315,0.000342448,7.65316,1,0.0117896
20,4.49994,451.5,0,4.50294,451.522,0.0789879,0.552479,7.685,0.000350177,7.68501,1,0.0123385
21,4.72494,451.5,0,4.72794,451.525,0.0783908,0.548652,7.71686,0.000357906,7.71687,1,0.0128873
22,4.94993,451.5,0,4.95293,451.527,0.0777938,0.544824,7.74872,0.000365634,7.74873,1,0.0134362
23,5.17493,451.5,0,5.17793,451.53,0.0771967,0.540997,7.78057,0.000373363,7.78058,1,0.0139851
24,5.39993,451.5,0,5.40293,451.532,0.0766001,0.537173,7.81242,0.000381083,7.81244,1,0.0145341
25,5.62493,451.5,0,5.62792,451.535,0.076453,0.537487,7.82982,0.00039325,7.82983,1,0.0152797
26,5.84992,451.5,0,5.85292,451.538,0.0763366,0.538081,7.84622,0.000405725,7.84624,1,0.0160388
27,6.07492,451.5,0,6.07792,451.541,0.0762202,0.538676,7.86263,0.0004182,7.86265,1,0.0167978
28,6.29992,451.5,0,6.30292,451.544,0.0761037,0.539271,7.87904,0.000430675,7.87906,1,0.0175568
29,6.52491,451.5,0,6.52791,451.547,0.0759873,0.539865,7.89544,0.00044315,7.89546,1,0.0183159
30,6.74991,451.5,0,6.75291,451.551,0.0758709,0.54046,7.91185,0.000455625,7.91187,1,0.0190749
31,6.97491,451.5,0,6.97791,451.554,0.0757544,0.541055,7.92825,0.0004681,7.92828,1,0.019834
32,7.1999,451.5,0,7.2029,451.557,0.075638,0.541649,7.94466,0.000480575,7.94469,1,0.020593
33,7.4249,451.5,0,7.4279,451.561,0.0758365,0.545647,7.95219,0.000501221,7.95222,1,0.0211553
34,7.6499,451.5,0,7.6529,451.565,0.0761708,0.551111,7.95588,0.000525389,7.95591,1,0.0216303
35,7.8749,451.5,0,7.87789,451.569,0.0765051,0.556575,7.95957,0.000549557,7.9596,1,0.0221054
36,8.09989,451.5,0,8.10289,451.573,0.0768395,0.562039,7.96326,0.000573726,7.96329,1,0.0225805
37,8.32489,451.5,0,8.32789,451.577,0.0771738,0.567502,7.96695,0.000597894,7.96698,1,0.0230556
38,8.54989,451.5,0,8.55289,451.581,0.0775081,0.572966,7.97064,0.000622062,7.97067,1,0.0235307
39,8.77488,451.5,0,8.77788,451.585,0.0778425,0.57843,7.97433,0.00064623,7.97436,1,0.0240057
40,8.99988,451.5,0,9.00288,451.59,0.0781768,0.583894,7.97801,0.000670398,7.97805,1,0.0244808
41,9.22488,451.5,0,9.22788,451.594,0.0785111,0.589358,7.9817,0.000694567,7.98174,1,0.0249559
42,9.44987,451.5,0,9.45287,451.599,0.0788455,0.594822,7.98539,0.000718735,7.98543,1,0.025431
43,9.67487,451.5,0,9.67787,451.604,0.0791798,0.600286,7.98908,0.000742907,7.98912,1,0.0259061
44,9.89987,451.5,0,9.90287,451.609,0.0798618,0.610241,7.98424,0.000768838,7.98428,1,0.0266414
45,10.1249,451.5,0,10.1279,451.614,0.0807308,0.622606,7.9748,0.000795614,7.97485,1,0.0275162
46,10.3499,451.5,0,10.3529,451.619,0.0815998,0.634971,7.96537,0.000822391,7.96542,1,0.028391
47,10.5749,451.5,0,10.5779,451.624,0.0824687,0.647336,7.95593,0.000849168,7.95599,1,0.0292658
48,10.7999,451.5,0,10.8029,451.629,0.0833377,0.659701,7.94649,0.000875944,7.94655,1,0.0301406
49,11.0249,451.5,0,11.0279,451.635,0.0842067,0.672065,7.93706,0.000902721,7.93712,1,0.0310154
50,11.2498,451.5,0,11.2528,451.64,0.0850756,0.68443,7.92762,0.000929498,7.92769,1,0.0318902
51,11.4748,451.5,0,11.4778,451.646,0.0859446,0.696795,7.91818,0.000956274,7.91825,1,0.0327651
