Point ID,arc_length,Points_0,Points_1,Points_2,Points_Magnitude,Result,tke,u,v,v_mag,vtkValidPointMask,w
0,0,361.2,-105.35,0.003,376.25,nan,nan,nan,nan,nan,0,nan
1,0.224997,361.2,-105.35,0.227997,376.25,0.141537,0.850003,5.32322,0.00298731,5.32322,1,0.000194397
2,0.449994,361.2,-105.35,0.452994,376.25,0.124486,0.837618,6.00671,0.00193916,6.00671,1,0.00044965
3,0.674991,361.2,-105.35,0.677991,376.251,0.115735,0.826674,6.41454,0.000870655,6.41454,1,0.000725973
4,0.899988,361.2,-105.35,0.902988,376.251,0.110274,0.816776,6.69244,-0.000111063,6.69244,1,0.00101586
5,1.12498,361.2,-105.35,1.12799,376.252,0.106423,0.808026,6.89966,-0.000987267,6.89966,1,0.00131447
6,1.34998,361.2,-105.35,1.35298,376.252,0.103301,0.800208,7.0731,-0.00178958,7.0731,1,0.00161643
7,1.57498,361.2,-105.35,1.57798,376.253,0.100745,0.793123,7.21983,-0.00252513,7.21983,1,0.00192123
8,1.79998,361.2,-105.35,1.80298,376.254,0.0987215,0.787228,7.34037,-0.0031721,7.34037,1,0.00223484
9,2.02497,361.2,-105.35,2.02797,376.255,0.0970163,0.781995,7.44506,-0.00376255,7.44507,1,0.00255404
10,2.24997,361.2,-105.35,2.25297,376.257,0.0953614,0.776965,7.54734,-0.00434301,7.54735,1,0.00287221
11,2.47497,361.2,-105.35,2.47797,376.258,0.0942703,0.77367,7.62037,-0.0047907,7.62037,1,0.00318028
12,2.69996,361.2,-105.35,2.70296,376.26,0.0931791,0.770375,7.6934,-0.00523839,7.6934,1,0.00348836
13,2.92496,361.2,-105.35,2.92796,376.261,0.0920902,0.767116,7.76642,-0.0056857,7.76642,1,0.00379644
14,3.14996,361.2,-105.35,3.15296,376.263,0.0912895,0.765007,7.82377,-0.00604903,7.82377,1,0.00414588
15,3.37495,361.2,-105.35,3.37795,376.265,0.090636,0.763468,7.87305,-0.00636932,7.87305,1,0.00451664
16,3.59995,361.2,-105.35,3.60295,376.267,0.0899825,0.761929,7.92233,-0.00668961,7.92233,1,0.00488739
17,3.82495,361.2,-105.35,3.82795,376.269,0.0893295,0.7604,7.97161,-0.00700964,7.97162,1,0.00525824
18,4.04995,361.2,-105.35,4.05295,376.272,0.0887038,0.759038,8.01949,-0.00732018,8.01949,1,0.00562424
19,4.27494,361.2,-105.35,4.27794,376.274,0.0883611,0.759019,8.05111,-0.00753789,8.05112,1,0.00592776
20,4.49994,361.2,-105.35,4.50294,376.277,0.0880183,0.759,8.08273,-0.00775559,8.08274,1,0.00623127
