Point ID,arc_length,Points_0,Points_1,Points_2,Points_Magnitude,Result,tke,u,v,v_mag,vtkValidPointMask,w
0,0,90.3,-255.425,35,273.168,nan,nan,nan,nan,nan,0,nan
1,0.510849,90.3,-254.914,35,272.691,0.0947744,1.10405,9.05226,-0.000493124,9.05226,1,0.00227516
2,1.0217,90.3,-254.403,35,272.213,0.0947744,1.10405,9.05226,-0.00076799,9.05226,1,0.00227569
3,1.53255,90.3,-253.892,35,271.736,0.0947745,1.10405,9.05226,-0.00104408,9.05226,1,0.00227756
4,2.0434,90.3,-253.382,35,271.259,0.0947745,1.10405,9.05226,-0.00131958,9.05226,1,0.00227999
5,2.55424,90.3,-252.871,35,270.782,0.0947745,1.10405,9.05225,-0.00159581,9.05225,1,0.00228244
6,3.06509,90.3,-252.36,35,270.305,0.0947746,1.10405,9.05225,-0.00186608,9.05225,1,0.00228641
7,3.57594,90.3,-251.849,35,269.828,0.0947747,1.10405,9.05224,-0.00213384,9.05224,1,0.00229084
8,4.08681,90.3,-251.338,35,269.351,0.0947747,1.10405,9.05224,-0.0024025,9.05224,1,0.0022953
9,4.59766,90.3,-250.827,35,268.874,0.0947748,1.10405,9.05223,-0.00267554,9.05223,1,0.00230124
10,5.10851,90.3,-250.316,35,268.398,0.0947749,1.10405,9.05222,-0.00294911,9.05222,1,0.00230748
11,5.61935,90.3,-249.806,35,267.922,0.094775,1.10405,9.05221,-0.00322377,9.05221,1,0.00231376
12,6.1302,90.3,-249.295,35,267.445,0.0947751,1.10405,9.0522,-0.00349627,9.0522,1,0.0023216
13,6.64105,90.3,-248.784,35,266.969,0.0947752,1.10405,9.05219,-0.00376828,9.05219,1,0.00232963
14,7.1519,90.3,-248.273,35,266.493,0.0947753,1.10405,9.05218,-0.00404156,9.05219,1,0.00233771
15,7.66275,90.3,-247.762,35,266.017,0.0947754,1.10405,9.05217,-0.00431496,9.05217,1,0.00234747
16,8.1736,90.3,-247.251,35,265.542,0.0947756,1.10405,9.05216,-0.00458828,9.05216,1,0.0023573
17,8.68445,90.3,-246.741,35,265.066,0.0947757,1.10405,9.05215,-0.00486303,9.05215,1,0.00236723
18,9.1953,90.3,-246.23,35,264.591,0.0947759,1.10405,9.05213,-0.0051366,9.05214,1,0.00237886
19,9.70615,90.3,-245.719,35,264.115,0.094776,1.10405,9.05212,-0.00541016,9.05212,1,0.00239048
20,10.217,90.3,-245.208,35,263.64,0.0947762,1.10405,9.0521,-0.00568523,9.05211,1,0.00240235
