Point ID,arc_length,Points_0,Points_1,Points_2,Points_Magnitude,Result,tke,u,v,v_mag,vtkValidPointMask,w
0,0,90.3,-105.35,0.003,138.754,nan,nan,nan,nan,nan,0,nan
1,0.224997,90.3,-105.35,0.227997,138.754,0.143982,0.981291,5.62205,-0.0204108,5.62209,1,-0.000359685
2,0.449994,90.3,-105.35,0.452994,138.755,0.128159,0.989847,6.34212,-0.024104,6.34217,1,-0.000668115
3,0.674991,90.3,-105.35,0.677991,138.756,0.120408,0.997595,6.77299,-0.0265661,6.77304,1,-0.000930239
4,0.899988,90.3,-105.35,0.902988,138.757,0.115815,1.00502,7.06833,-0.0283552,7.06839,1,-0.00114784
5,1.12498,90.3,-105.35,1.12799,138.759,0.112745,1.01275,7.29052,-0.0297153,7.29058,1,-0.00133758
6,1.34998,90.3,-105.35,1.35298,138.761,0.110346,1.02087,7.47812,-0.0308443,7.47818,1,-0.00152688
7,1.57498,90.3,-105.35,1.57798,138.763,0.108472,1.02935,7.63843,-0.0317919,7.63849,1,-0.00169463
8,1.79998,90.3,-105.35,1.80298,138.766,0.107063,1.03834,7.77248,-0.0325374,7.77255,1,-0.00187011
9,2.02497,90.3,-105.35,2.02797,138.769,0.105937,1.04766,7.89065,-0.0331631,7.89072,1,-0.00202284
10,2.24997,90.3,-105.35,2.25297,138.772,0.104846,1.057,8.00649,-0.0337694,8.00657,1,-0.00219607
11,2.47497,90.3,-105.35,2.47797,138.776,0.104216,1.06698,8.09381,-0.0341379,8.09388,1,-0.00234615
12,2.69996,90.3,-105.35,2.70296,138.78,0.103586,1.07695,8.18113,-0.0345063,8.1812,1,-0.00249623
13,2.92496,90.3,-105.35,2.92796,138.785,0.102955,1.08691,8.26845,-0.0348755,8.26853,1,-0.00265639
14,3.14996,90.3,-105.35,3.15296,138.79,0.102528,1.09697,8.34101,-0.0351181,8.34108,1,-0.00280464
15,3.37495,90.3,-105.35,3.37795,138.795,0.102209,1.10711,8.40595,-0.0352942,8.40602,1,-0.00292929
16,3.59995,90.3,-105.35,3.60295,138.801,0.101889,1.11725,8.47089,-0.0354703,8.47096,1,-0.00305393
17,3.82495,90.3,-105.35,3.82795,138.807,0.10157,1.12739,8.53582,-0.0356463,8.5359,1,-0.00317858
18,4.04995,90.3,-105.35,4.05295,138.813,0.101261,1.13745,8.59949,-0.0358155,8.59957,1,-0.00333422
19,4.27494,90.3,-105.35,4.27794,138.82,0.101119,1.14717,8.64828,-0.0358607,8.64836,1,-0.00345238
20,4.49994,90.3,-105.35,4.50294,138.827,0.100976,1.15689,8.69708,-0.035906,8.69715,1,-0.00357054
21,4.72494,90.3,-105.35,4.72794,138.835,0.100834,1.1666,8.74587,-0.0359512,8.74594,1,-0.0036887
22,4.94993,90.3,-105.35,4.95293,138.843,0.100691,1.17632,8.79466,-0.0359965,8.79473,1,-0.00380686
23,5.17493,90.3,-105.35,5.17793,138.851,0.100549,1.18604,8.84345,-0.0360418,8.84353,1,-0.00392502
24,5.39993,90.3,-105.35,5.40293,138.859,0.100404,1.19571,8.89224,-0.036091,8.89231,1,-0.00407638
25,5.62493,90.3,-105.35,5.62792,138.868,0.100345,1.20454,8.93004,-0.0360647,8.93012,1,-0.0041381
26,5.84992,90.3,-105.35,5.85292,138.878,0.100291,1.21331,8.9671,-0.0360332,8.96717,1,-0.00419358
27,6.07492,90.3,-105.35,6.07792,138.887,0.100237,1.22208,9.00416,-0.0360017,9.00423,1,-0.00424906
28,6.29992,90.3,-105.35,6.30292,138.897,0.100183,1.23085,9.04121,-0.0359702,9.04128,1,-0.00430454
29,6.52491,90.3,-105.35,6.52791,138.908,0.10013,1.23962,9.07827,-0.0359387,9.07834,1,-0.00436002
30,6.74991,90.3,-105.35,6.75291,138.918,0.100076,1.24839,9.11532,-0.0359072,9.1154,1,-0.0044155
31,6.97491,90.3,-105.35,6.97791,138.929,0.100022,1.25716,9.15238,-0.0358759,9.15245,1,-0.00447324
32,7.1999,90.3,-105.35,7.2029,138.941,0.0999675,1.2659,9.1894,-0.035848,9.18947,1,-0.00456075
33,7.4249,90.3,-105.35,7.4279,138.953,0.0999402,1.27378,9.22032,-0.0357932,9.22039,1,-0.00460092
34,7.6499,90.3,-105.35,7.6529,138.965,0.0999248,1.28129,9.2486,-0.0357268,9.24867,1,-0.00462057
35,7.8749,90.3,-105.35,7.87789,138.978,0.0999093,1.2888,9.27688,-0.0356604,9.27695,1,-0.00464023
36,8.09989,90.3,-105.35,8.10289,138.991,0.0998939,1.29631,9.30515,-0.035594,9.30522,1,-0.00465988
37,8.32489,90.3,-105.35,8.32789,139.004,0.0998784,1.30383,9.33343,-0.0355276,9.3335,1,-0.00467953
38,8.54989,90.3,-105.35,8.55289,139.018,0.099863,1.31134,9.36171,-0.0354612,9.36178,1,-0.00469918
39,8.77488,90.3,-105.35,8.77788,139.032,0.0998475,1.31885,9.38998,-0.0353948,9.39005,1,-0.00471883
40,8.99988,90.3,-105.35,9.00288,139.046,0.099832,1.32636,9.41826,-0.0353284,9.41833,1,-0.00473848
41,9.22488,90.3,-105.35,9.22788,139.061,0.0998166,1.33387,9.44654,-0.035262,9.44661,1,-0.00475813
42,9.44987,90.3,-105.35,9.45287,139.076,0.0998012,1.34138,9.4748,-0.0351968,9.47486,1,-0.0047922
43,9.67487,90.3,-105.35,9.67787,139.091,0.0997858,1.34887,9.50303,-0.0351328,9.5031,1,-0.00484123
44,9.89987,90.3,-105.35,9.90287,139.107,0.0997803,1.35553,9.52688,-0.0350642,9.52695,1,-0.0048073
45,10.1249,90.3,-105.35,10.1279,139.123,0.0997801,1.36173,9.54835,-0.034993,9.54842,1,-0.00472857
46,10.3499,90.3,-105.35,10.3529,139.14,0.0997799,1.36793,9.56983,-0.0349219,9.56989,1,-0.00464983
47,10.5749,90.3,-105.35,10.5779,139.157,0.0997797,1.37412,9.5913,-0.0348507,9.59137,1,-0.0045711
48,10.7999,90.3,-105.35,10.8029,139.174,0.0997795,1.38032,9.61278,-0.0347796,9.61284,1,-0.00449237
49,11.0249,90.3,-105.35,11.0279,139.192,0.0997793,1.38652,9.63426,-0.0347084,9.63432,1,-0.00441364
50,11.2498,90.3,-105.35,11.2528,139.21,0.0997791,1.39272,9.65573,-0.0346373,9.65579,1,-0.00433491
51,11.4748,90.3,-105.35,11.4778,139.228,0.0997789,1.39892,9.67721,-0.0345661,9.67727,1,-0.00425618
52,11.6998,90.3,-105.35,11.7028,139.247,0.0997788,1.40512,9.69868,-0.0344949,9.69874,1,-0.00417745
53,11.9248,90.3,-105.35,11.9278,139.266,0.0997786,1.41132,9.72016,-0.0344238,9.72022,1,-0.00409871
54,12.1498,90.3,-105.35,12.1528,139.285,0.0997784,1.41752,9.74163,-0.0343526,9.74169,1,-0.00401998
55,12.3748,90.3,-105.35,12.3778,139.305,0.0997782,1.42372,9.76311,-0.0342815,9.76317,1,-0.00394125
56,12.5998,90.3,-105.35,12.6028,139.325,0.0997781,1.42991,9.78457,-0.0342108,9.78463,1,-0.0038686
57,12.8248,90.3,-105.35,12.8278,139.346,0.0997783,1.43611,9.806,-0.0341412,9.80606,1,-0.00380999
58,13.0498,90.3,-105.35,13.0528,139.367,0.0997784,1.4423,9.82744,-0.0340716,9.8275,1,-0.00375137
59,13.2748,90.3,-105.35,13.2778,139.388,0.0997315,1.4462,9.84542,-0.0339996,9.84548,1,-0.00361672
60,13.4998,90.3,-105.35,13.5028,139.41,0.0996753,1.44964,9.86271,-0.033927,9.86277,1,-0.00346684
61,13.7248,90.3,-105.35,13.7278,139.432,0.099619,1.45308,9.88001,-0.0338545,9.88007,1,-0.00331696
62,13.9498,90.3,-105.35,13.9528,139.454,0.0995627,1.45652,9.8973,-0.033782,9.89736,1,-0.00316707
63,14.1748,90.3,-105.35,14.1778,139.477,0.0995064,1.45997,9.91459,-0.0337094,9.91465,1,-0.00301719
64,14.3998,90.3,-105.35,14.4028,139.5,0.0994501,1.46341,9.93189,-0.0336369,9.93194,1,-0.00286731
65,14.6248,90.3,-105.35,14.6278,139.523,0.0993938,1.46685,9.94918,-0.0335644,9.94924,1,-0.00271743
66,14.8498,90.3,-105.35,14.8528,139.547,0.0993375,1.47029,9.96647,-0.0334919,9.96652,1,-0.00256798
67,15.0748,90.3,-105.35,15.0778,139.571,0.0992819,1.47374,9.98372,-0.033421,9.98377,1,-0.0024248
68,15.2998,90.3,-105.35,15.3028,139.595,0.0992277,1.47698,10.0002,-0.0333534,10.0002,1,-0.00228739
69,15.5248,90.3,-105.35,15.5278,139.62,0.0991748,1.48004,10.0158,-0.033289,10.0159,1,-0.00215547
70,15.7498,90.3,-105.35,15.7528,139.645,0.0991219,1.48309,10.0315,-0.0332247,10.0316,1,-0.00202356
71,15.9748,90.3,-105.35,15.9778,139.671,0.0990691,1.48615,10.0472,-0.0331604,10.0473,1,-0.00189196
72,16.1998,90.3,-105.35,16.2028,139.697,0.0990194,1.48917,10.0625,-0.0330972,10.0625,1,-0.00172867
73,16.4248,90.3,-105.35,16.4278,139.723,0.0989747,1.49215,10.0771,-0.0330339,10.0771,1,-0.00149157
74,16.6498,90.3,-105.35,16.6528,139.75,0.09893,1.49512,10.0917,-0.0329705,10.0917,1,-0.00125447
75,16.8748,90.3,-105.35,16.8778,139.777,0.0988853,1.49809,10.1062,-0.0329071,10.1063,1,-0.00101737
76,17.0998,90.3,-105.35,17.1028,139.804,0.0988407,1.50106,10.1208,-0.0328438,10.1209,1,-0.000780265
77,17.3248,90.3,-105.35,17.3278,139.832,0.098796,1.50403,10.1354,-0.0327804,10.1355,1,-0.000543164
78,17.5498,90.3,-105.35,17.5528,139.86,0.0987518,1.50701,10.15,-0.032718,10.15,1,-0.00030277
79,17.7748,90.3,-105.35,17.7778,139.888,0.0987097,1.50982,10.1638,-0.0326572,10.1638,1,-5.38595e-05
80,17.9998,90.3,-105.35,18.0028,139.917,0.0986684,1.51254,10.1772,-0.0325971,10.1772,1,0.000198665
81,18.2248,90.3,-105.35,18.2278,139.946,0.0986272,1.51526,10.1906,-0.0325369,10.1907,1,0.00045119
