Point ID,arc_length,Points_0,Points_1,Points_2,Points_Magnitude,Result,tke,u,v,v_mag,vtkValidPointMask,w
0,0,0,0,0.003,0.003,nan,nan,nan,nan,nan,0,nan
1,0.224997,0,0,0.227997,0.227997,0.137236,1.00019,5.95522,-0.00729011,5.95523,1,-0.00937948
2,0.449994,0,0,0.452994,0.452994,0.122726,0.996634,6.64501,-0.00762374,6.64505,1,-0.0208734
3,0.674991,0,0,0.677991,0.677991,0.116601,1.01077,7.04013,-0.00766622,7.04021,1,-0.0325229
4,0.899988,0,0,0.902988,0.902988,0.113384,1.02913,7.30564,-0.00762752,7.30578,1,-0.0440258
5,1.12498,0,0,1.12799,1.12799,0.11139,1.04787,7.50483,-0.00757209,7.50504,1,-0.0553396
6,1.34998,0,0,1.35298,1.35298,0.109881,1.06626,7.67373,-0.00751765,7.67402,1,-0.066447
7,1.57498,0,0,1.57798,1.57798,0.108744,1.08427,7.81883,-0.0074657,7.81922,1,-0.0773738
8,1.79998,0,0,1.80298,1.80298,0.107909,1.10151,7.94146,-0.00742576,7.94196,1,-0.0883177
9,2.02497,0,0,2.02797,2.02797,0.107254,1.11827,8.05053,-0.00739292,8.05116,1,-0.0992326
10,2.24997,0,0,2.25297,2.25297,0.106618,1.13492,8.15771,-0.00736164,8.15846,1,-0.110058
11,2.47497,0,0,2.47797,2.47797,0.106257,1.15017,8.24051,-0.00735534,8.2414,1,-0.120358
12,2.69996,0,0,2.70296,2.70296,0.105893,1.16543,8.32336,-0.00734871,8.3244,1,-0.130636
13,2.92496,0,0,2.92796,2.92796,0.105528,1.18068,8.40624,-0.00734184,8.40743,1,-0.140899
14,3.14996,0,0,3.15296,3.15296,0.105269,1.19468,8.4764,-0.00735615,8.47778,1,-0.15183
15,3.37495,0,0,3.37795,3.37795,0.105066,1.20804,8.54001,-0.00738135,8.5416,1,-0.163106
16,3.59995,0,0,3.60295,3.60295,0.104862,1.2214,8.60359,-0.00740615,8.60538,1,-0.174292
17,3.82495,0,0,3.82795,3.82795,0.104658,1.23476,8.66715,-0.00743075,8.66916,1,-0.185435
18,4.04995,0,0,4.05295,4.05295,0.104461,1.24797,8.72955,-0.00745858,8.73177,1,-0.196491
19,4.27494,0,0,4.27794,4.27794,0.10435,1.25939,8.7784,-0.00752389,8.78086,1,-0.206546
20,4.49994,0,0,4.50294,4.50294,0.104239,1.27082,8.82725,-0.0075892,8.82995,1,-0.216601
21,4.72494,0,0,4.72794,4.72794,0.104128,1.28223,8.87603,-0.007654,8.87897,1,-0.22666
22,4.94993,0,0,4.95293,4.95293,0.104016,1.29362,8.92472,-0.0077181,8.9279,1,-0.236723
23,5.17493,0,0,5.17793,5.17793,0.103904,1.30501,8.9734,-0.0077822,8.97682,1,-0.246786
24,5.39993,0,0,5.40293,5.40293,0.103793,1.3164,9.02208,-0.0078463,9.02575,1,-0.256849
25,5.62493,0,0,5.62792,5.62792,0.103714,1.32587,9.0608,-0.00796029,9.06489,1,-0.270232
26,5.84992,0,0,5.85292,5.85292,0.103637,1.33521,9.09883,-0.00807771,9.10336,1,-0.283844
27,6.07492,0,0,6.07792,6.07792,0.103561,1.34455,9.13686,-0.00819512,9.14183,1,-0.297455
