Point ID,arc_length,Points_0,Points_1,Points_2,Points_Magnitude,Result,tke,u,v,v_mag,vtkValidPointMask,w
0,0,90.3,-255.425,35,273.168,nan,nan,nan,nan,nan,0,nan
1,0.510849,90.3,-254.914,35,272.691,0.0945159,1.10324,9.07368,-0.000271579,9.07368,1,0.00191831
2,1.0217,90.3,-254.403,35,272.213,0.0945159,1.10324,9.07369,-0.000422573,9.07369,1,0.00191867
3,1.53255,90.3,-253.892,35,271.736,0.0945158,1.10324,9.07369,-0.000573834,9.07369,1,0.00192003
4,2.0434,90.3,-253.382,35,271.259,0.0945158,1.10324,9.07369,-0.000725861,9.07369,1,0.00192183
5,2.55424,90.3,-252.871,35,270.782,0.0945157,1.10323,9.0737,-0.000877465,9.0737,1,0.00192362
6,3.06509,90.3,-252.36,35,270.305,0.0945156,1.10323,9.07371,-0.0010254,9.07371,1,0.00192647
7,3.57594,90.3,-251.849,35,269.828,0.0945155,1.10323,9.07371,-0.00117258,9.07371,1,0.00192965
8,4.08681,90.3,-251.338,35,269.351,0.0945154,1.10323,9.07372,-0.00131925,9.07372,1,0.00193282
9,4.59766,90.3,-250.827,35,268.874,0.0945153,1.10323,9.07373,-0.00146871,9.07373,1,0.00193707
10,5.10851,90.3,-250.316,35,268.398,0.0945152,1.10323,9.07374,-0.00161898,9.07374,1,0.00194155
11,5.61935,90.3,-249.806,35,267.922,0.094515,1.10323,9.07375,-0.00176863,9.07375,1,0.00194602
12,6.1302,90.3,-249.295,35,267.445,0.0945149,1.10323,9.07377,-0.00191751,9.07377,1,0.00195164
13,6.64105,90.3,-248.784,35,266.969,0.0945147,1.10323,9.07378,-0.00206642,9.07378,1,0.0019574
14,7.1519,90.3,-248.273,35,266.493,0.0945145,1.10323,9.07379,-0.0022146,9.0738,1,0.00196313
15,7.66275,90.3,-247.762,35,266.017,0.0945143,1.10323,9.07381,-0.00236365,9.07381,1,0.00197014
16,8.1736,90.3,-247.251,35,265.542,0.0945141,1.10323,9.07383,-0.00251279,9.07383,1,0.0019772
17,8.68445,90.3,-246.741,35,265.066,0.0945139,1.10323,9.07385,-0.0026611,9.07385,1,0.00198425
18,9.1953,90.3,-246.23,35,264.591,0.0945136,1.10323,9.07387,-0.00280976,9.07387,1,0.00199261
19,9.70615,90.3,-245.719,35,264.115,0.0945134,1.10323,9.07389,-0.00295842,9.07389,1,0.00200097
20,10.217,90.3,-245.208,35,263.64,0.0945131,1.10323,9.07391,-0.00310624,9.07391,1,0.00200939
21,10.7278,90.3,-244.697,35,263.165,0.0945129,1.10322,9.07393,-0.00325458,9.07393,1,0.00201906
22,11.2387,90.3,-244.186,35,262.69,0.0945126,1.10322,9.07395,-0.00340293,9.07395,1,0.00202872
23,11.7496,90.3,-243.675,35,262.215,0.0945123,1.10322,9.07397,-0.00355038,9.07398,1,0.00203853
24,12.2604,90.3,-243.165,35,261.741,0.094512,1.10322,9.074,-0.00369828,9.074,1,0.00204951
25,12.7713,90.3,-242.654,35,261.266,0.0945116,1.10322,9.07403,-0.00384618,9.07403,1,0.00206048
26,13.2821,90.3,-242.143,35,260.792,0.0945113,1.10322,9.07405,-0.00399314,9.07405,1,0.00207168
27,13.793,90.3,-241.632,35,260.317,0.0945109,1.10322,9.07408,-0.00414055,9.07408,1,0.00208397
28,14.3038,90.3,-241.121,35,259.843,0.0945106,1.10322,9.07411,-0.00428796,9.07411,1,0.00209627
29,14.8147,90.3,-240.61,35,259.369,0.0945102,1.10321,9.07414,-0.00443438,9.07414,1,0.00210887
30,15.3255,90.3,-240.1,35,258.895,0.0945098,1.10321,9.07417,-0.00458123,9.07418,1,0.00212249
31,15.8363,90.3,-239.589,35,258.422,0.0945094,1.10321,9.07421,-0.00472809,9.07421,1,0.00213612
32,16.3472,90.3,-239.078,35,257.948,0.094509,1.10321,9.07424,-0.00487389,9.07424,1,0.00215013
33,16.858,90.3,-238.567,35,257.475,0.0945086,1.10321,9.07427,-0.00502013,9.07428,1,0.00216509
34,17.3689,90.3,-238.056,35,257.002,0.0945081,1.10321,9.07431,-0.00516637,9.07431,1,0.00218006
35,17.8797,90.3,-237.545,35,256.528,0.0945077,1.10321,9.07434,-0.00531148,9.07435,1,0.00219549
36,18.3906,90.3,-237.034,35,256.055,0.0945072,1.1032,9.07438,-0.00545704,9.07439,1,0.0022118
37,18.9014,90.3,-236.524,35,255.583,0.0945068,1.1032,9.07442,-0.00560259,9.07442,1,0.00222812
38,19.4123,90.3,-236.013,35,255.11,0.0945063,1.1032,9.07446,-0.00574694,9.07446,1,0.00224499
39,19.9232,90.3,-235.502,35,254.637,0.0945058,1.1032,9.0745,-0.00589175,9.0745,1,0.00226266
40,20.434,90.3,-234.991,35,254.165,0.0945052,1.1032,9.07454,-0.00603653,9.07455,1,0.00228034
41,20.9449,90.3,-234.48,35,253.693,0.0945047,1.10319,9.07459,-0.00618006,9.07459,1,0.00229866
42,21.4557,90.3,-233.969,35,253.221,0.0945042,1.10319,9.07463,-0.00632404,9.07463,1,0.00231771
43,21.9666,90.3,-233.458,35,252.749,0.0945036,1.10319,9.07467,-0.00646788,9.07468,1,0.00233675
44,22.4774,90.3,-232.948,35,252.277,0.0945031,1.10319,9.07472,-0.00661061,9.07472,1,0.00235655
45,22.9883,90.3,-232.437,35,251.805,0.0945025,1.10319,9.07477,-0.0067537,9.07477,1,0.00237699
46,23.4991,90.3,-231.926,35,251.334,0.0945019,1.10318,9.07481,-0.00689653,9.07482,1,0.0023974
47,24.0099,90.3,-231.415,35,250.863,0.0945013,1.10318,9.07486,-0.00703836,9.07487,1,0.0024187
48,24.5208,90.3,-230.904,35,250.391,0.0945007,1.10318,9.07491,-0.00718048,9.07492,1,0.00244055
49,25.0316,90.3,-230.393,35,249.92,0.0945001,1.10318,9.07496,-0.00732222,9.07497,1,0.00246235
50,25.5425,90.3,-229.883,35,249.45,0.0944994,1.10318,9.07501,-0.00746306,9.07502,1,0.00248517
