Point ID,arc_length,Points_0,Points_1,Points_2,Points_Magnitude,Result,tke,u,v,v_mag,vtkValidPointMask,w
0,0,180.6,-255.425,35,314.775,nan,nan,nan,nan,nan,0,nan
1,0.510849,180.6,-254.914,35,314.361,0.0928138,0.844539,8.08447,-0.000411276,8.08447,1,0.00212556
2,1.0217,180.6,-254.403,35,313.947,0.0928138,0.844539,8.08447,-0.000639473,8.08447,1,0.00212606
3,1.53255,180.6,-253.892,35,313.533,0.0928138,0.844539,8.08448,-0.000869021,8.08448,1,0.00212791
4,2.0434,180.6,-253.382,35,313.119,0.0928137,0.844539,8.08448,-0.00109975,8.08448,1,0.00213033
5,2.55424,180.6,-252.871,35,312.706,0.0928136,0.844539,8.08449,-0.00132788,8.08449,1,0.00213273
6,3.06509,180.6,-252.36,35,312.293,0.0928135,0.844539,8.08449,-0.00155276,8.08449,1,0.0021366
7,3.57594,180.6,-251.849,35,311.88,0.0928134,0.844539,8.0845,-0.00177679,8.0845,1,0.00214093
8,4.08681,180.6,-251.338,35,311.468,0.0928133,0.844538,8.08451,-0.00199808,8.08451,1,0.0021452
9,4.59766,180.6,-250.827,35,311.056,0.0928132,0.844538,8.08452,-0.00222573,8.08452,1,0.00215098
10,5.10851,180.6,-250.316,35,310.644,0.0928131,0.844538,8.08453,-0.00245477,8.08453,1,0.00215707
11,5.61935,180.6,-249.806,35,310.233,0.0928129,0.844538,8.08454,-0.0026808,8.08454,1,0.00216308
12,6.1302,180.6,-249.295,35,309.821,0.0928127,0.844538,8.08456,-0.0029083,8.08456,1,0.00217072
13,6.64105,180.6,-248.784,35,309.41,0.0928126,0.844538,8.08457,-0.0031359,8.08457,1,0.00217856
14,7.1519,180.6,-248.273,35,309,0.0928124,0.844537,8.08459,-0.00336048,8.08459,1,0.0021863
15,7.66275,180.6,-247.762,35,308.59,0.0928122,0.844537,8.0846,-0.00358914,8.08461,1,0.00219582
16,8.1736,180.6,-247.251,35,308.18,0.0928119,0.844537,8.08462,-0.0038177,8.08462,1,0.00220542
17,8.68445,180.6,-246.741,35,307.77,0.0928117,0.844537,8.08464,-0.00404347,8.08464,1,0.00221494
18,9.1953,180.6,-246.23,35,307.36,0.0928115,0.844536,8.08466,-0.00427253,8.08466,1,0.00222631
19,9.70615,180.6,-245.719,35,306.951,0.0928112,0.844536,8.08468,-0.00450109,8.08468,1,0.00223766
20,10.217,180.6,-245.208,35,306.543,0.0928109,0.844536,8.0847,-0.00472731,8.08471,1,0.00224905
21,10.7278,180.6,-244.697,35,306.134,0.0928106,0.844536,8.08473,-0.0049571,8.08473,1,0.00226221
22,11.2387,180.6,-244.186,35,305.726,0.0928103,0.844535,8.08475,-0.00518618,8.08476,1,0.00227533
23,11.7496,180.6,-243.675,35,305.318,0.09281,0.844535,8.08478,-0.00541333,8.08478,1,0.00228861
24,12.2604,180.6,-243.165,35,304.91,0.0928097,0.844535,8.08481,-0.00564372,8.08481,1,0.00230356
