Point ID,arc_length,Points_0,Points_1,Points_2,Points_Magnitude,Result,tke,u,v,v_mag,vtkValidPointMask,w
0,0,451.5,0,0.003,451.5,nan,nan,nan,nan,nan,0,nan
1,0.224997,451.5,0,0.227997,451.5,0.141171,0.363025,3.48785,0.000194477,3.48785,1,0.000272826
2,0.449994,451.5,0,0.452994,451.5,0.124036,0.357414,3.93804,0.000221439,3.93804,1,0.000628493
3,0.674991,451.5,0,0.677991,451.501,0.115031,0.35164,4.20918,0.000235674,4.20918,1,0.00101568
4,0.899988,451.5,0,0.902988,451.501,0.109187,0.345538,4.39633,0.000243249,4.39633,1,0.00142609
5,1.12498,451.5,0,1.12799,451.501,0.104853,0.339236,4.53789,0.000247053,4.53789,1,0.00185423
6,1.34998,451.5,0,1.35298,451.502,0.101194,0.332911,4.65758,0.000249178,4.65758,1,0.00229027
7,1.57498,451.5,0,1.57798,451.503,0.0980624,0.326577,4.75996,0.000250008,4.75997,1,0.00273232
8,1.79998,451.5,0,1.80298,451.504,0.0954334,0.320445,4.8451,0.000249987,4.8451,1,0.00318839
9,2.02497,451.5,0,2.02797,451.505,0.0931088,0.314437,4.9198,0.000249476,4.9198,1,0.00365265
10,2.24997,451.5,0,2.25297,451.506,0.0908333,0.308492,4.99286,0.000248973,4.99286,1,0.00411536
11,2.47497,451.5,0,2.47797,451.507,0.0891541,0.303323,5.04594,0.000248862,5.04594,1,0.00455599
12,2.69996,451.5,0,2.70296,451.508,0.087475,0.298154,5.09902,0.000248752,5.09902,1,0.00499663
13,2.92496,451.5,0,2.92796,451.509,0.0857959,0.292985,5.1521,0.000248641,5.1521,1,0.00543726
14,3.14996,451.5,0,3.15296,451.511,0.0844909,0.288757,5.19384,0.00024984,5.19385,1,0.00591133
15,3.37495,451.5,0,3.37795,451.513,0.0833783,0.285014,5.22975,0.000251752,5.22975,1,0.00640221
16,3.59995,451.5,0,3.60295,451.514,0.0822657,0.28127,5.26566,0.000253664,5.26566,1,0.00689308
17,3.82495,451.5,0,3.82795,451.516,0.0811531,0.277527,5.30157,0.000255577,5.30157,1,0.00738396
18,4.04995,451.5,0,4.05295,451.518,0.0800822,0.273936,5.33639,0.000257791,5.3364,1,0.00786673
19,4.27494,451.5,0,4.27794,451.52,0.0794902,0.272087,5.35862,0.000263818,5.35863,1,0.00825007
20,4.49994,451.5,0,4.50294,451.522,0.0788982,0.270238,5.38086,0.000269844,5.38086,1,0.00863341
21,4.72494,451.5,0,4.72794,451.525,0.0783063,0.268389,5.40309,0.000275871,5.4031,1,0.00901676
22,4.94993,451.5,0,4.95293,451.527,0.0777143,0.26654,5.42532,0.000281898,5.42533,1,0.0094001
23,5.17493,451.5,0,5.17793,451.53,0.0771224,0.264691,5.44756,0.000287925,5.44756,1,0.00978344
24,5.39993,451.5,0,5.40293,451.532,0.0765308,0.262844,5.46979,0.000293946,5.46979,1,0.0101669
25,5.62493,451.5,0,5.62792,451.535,0.0763878,0.26302,5.48191,0.000303151,5.48192,1,0.0106891
26,5.84992,451.5,0,5.85292,451.538,0.0762754,0.263333,5.49335,0.000312577,5.49336,1,0.0112208
27,6.07492,451.5,0,6.07792,451.541,0.0761629,0.263646,5.50478,0.000322003,5.50479,1,0.0117524
28,6.29992,451.5,0,6.30292,451.544,0.0760505,0.26396,5.51622,0.000331429,5.51623,1,0.0122841
29,6.52491,451.5,0,6.52791,451.547,0.0759381,0.264273,5.52765,0.000340855,5.52767,1,0.0128158
30,6.74991,451.5,0,6.75291,451.551,0.0758256,0.264586,5.53909,0.000350281,5.5391,1,0.0133474
31,6.97491,451.5,0,6.97791,451.554,0.0757132,0.2649,5.55052,0.000359706,5.55054,1,0.0138791
32,7.1999,451.5,0,7.2029,451.557,0.0756007,0.265213,5.56196,0.000369132,5.56198,1,0.0144108
33,7.4249,451.5,0,7.4279,451.561,0.0758024,0.267191,5.56719,0.000384388,5.56721,1,0.014804
34,7.6499,451.5,0,7.6529,451.565,0.0761396,0.269885,5.56974,0.000402157,5.56976,1,0.0151361
35,7.8749,451.5,0,7.87789,451.569,0.0764768,0.272579,5.57229,0.000419925,5.57231,1,0.0154681
36,8.09989,451.5,0,8.10289,451.573,0.076814,0.275273,5.57484,0.000437694,5.57486,1,0.0158001
37,8.32489,451.5,0,8.32789,451.577,0.0771511,0.277967,5.57738,0.000455462,5.57741,1,0.0161322
38,8.54989,451.5,0,8.55289,451.581,0.0774883,0.280661,5.57993,0.00047323,5.57996,1,0.0164642
39,8.77488,451.5,0,8.77788,451.585,0.0778255,0.283356,5.58248,0.000490999,5.58251,1,0.0167963
40,8.99988,451.5,0,9.00288,451.59,0.0781627,0.28605,5.58503,0.000508767,5.58506,1,0.0171283
41,9.22488,451.5,0,9.22788,451.594,0.0784999,0.288744,5.58758,0.000526536,5.58761,1,0.0174603
42,9.44987,451.5,0,9.45287,451.599,0.078837,0.291438,5.59013,0.000544304,5.59016,1,0.0177924
43,9.67487,451.5,0,9.67787,451.604,0.0791742,0.294132,5.59268,0.000562075,5.5927,1,0.0181244
44,9.89987,451.5,0,9.90287,451.609,0.0798582,0.299023,5.58926,0.000581265,5.58929,1,0.0186391
45,10.1249,451.5,0,10.1279,451.614,0.0807288,0.305092,5.58263,0.000601146,5.58267,1,0.0192518
46,10.3499,451.5,0,10.3529,451.619,0.0815993,0.311161,5.57601,0.000621027,5.57604,1,0.0198644
47,10.5749,451.5,0,10.5779,451.624,0.0824698,0.317231,5.56938,0.000640908,5.56942,1,0.020477
48,10.7999,451.5,0,10.8029,451.629,0.0833404,0.3233,5.56275,0.000660789,5.56279,1,0.0210897
49,11.0249,451.5,0,11.0279,451.635,0.0842109,0.329369,5.55612,0.00068067,5.55617,1,0.0217023
50,11.2498,451.5,0,11.2528,451.64,0.0850814,0.335439,5.5495,0.000700551,5.54954,1,0.022315
51,11.4748,451.5,0,11.4778,451.646,0.0859519,0.341508,5.54287,0.000720432,5.54292,1,0.0229276
52,11.6998,451.5,0,11.7028,451.652,0.0868225,0.347577,5.53624,0.000740314,5.5363,1,0.0235403
53,11.9248,451.5,0,11.9278,451.658,0.087693,0.353647,5.52962,0.000760195,5.52967,1,0.0241529
54,12.1498,451.5,0,12.1528,451.664,0.0885635,0.359716,5.52299,0.000780076,5.52305,1,0.0247656
55,12.3748,451.5,0,12.3778,451.67,0.089434,0.365785,5.51636,0.000799957,5.51642,1,0.0253782
56,12.5998,451.5,0,12.6028,451.676,0.0903046,0.371854,5.50974,0.000819838,5.5098,1,0.0259909
57,12.8248,451.5,0,12.8278,451.682,0.0911751,0.377924,5.50311,0.000839719,5.50317,1,0.0266035
58,13.0498,451.5,0,13.0528,451.689,0.0920468,0.384004,5.49647,0.000859662,5.49653,1,0.027218
59,13.2748,451.5,0,13.2778,451.695,0.0936234,0.395022,5.47962,0.000904612,5.47969,1,0.0276327
60,13.4998,451.5,0,13.5028,451.702,0.0953406,0.407025,5.46074,0.000954546,5.46082,1,0.0280066
61,13.7248,451.5,0,13.7278,451.709,0.0970579,0.419029,5.44186,0.00100448,5.44194,1,0.0283805
62,13.9498,451.5,0,13.9528,451.716,0.0987753,0.431032,5.42298,0.00105441,5.42306,1,0.0287544
